TranscriptID	gafu<1>	neva<2>	enqua<3>	hemag<4>	stgag<5>	sthad<6>	hehe<7>	stmer<8>	heau<9>	hecri<10>	mado<11>	acte<12>	ando<13>	oula<14>	chfle<15>	chfus<16>	sama<17>	cyca<18>	neno<19>	hyva<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>
OG0007046	-1.21721*	+3.93131*	-0.217211	-0.525023	+1.12443	-0.875567	-0.0686877	-0.0686877	-0.875567	+1.12443	-1.01124*	+0.0530773	+0.0530773	+0.0530773	-0.970559	-0.0686877	-0.0686877	+0.617044	+1.14739	-0.525023	+0	-0.0732431	+0.851477	-0.851477	+0.0732431	+0.404147	-0.169578	+0.350545	+0.374087	-0.343531	+0.0643144	+0.86433	+0	+0	+0.234569	+0.445536	+0.882048	-0.46965	-0.314269
OG0006725	+18.1001*	-0.379826	-2.37983	+0.0846056	+2.30574	-1.69426	+2.58693	-2.41307	+2.74007	-2.25993	-3.68198	+0.72703	-1.07238	+0.927624	-2.11134	-1.24716	+1.75284	+1.16322	+3.72703	+0.612542	+0	+3.98447	-3.52004	+0	+0.495622	+0.806536	-1.76659	-0.221137	+3.73109	-0.495622	+1.30216	+2.57794	-1.10686	-0.200594	-2.52794	-0.276114	+2.16163	-1.43619	-0.589626
OG0006145	-0.265057	-3.57112	-2.25993	-1.41307	+2.17688	-1.82312	-2.57112	+3.42888	-0.413071	+0.586929	-1.01613	+2.98387	-1.55131	+1.44869	-1.69426	+4.12455	-2.87545	+4.11271	-2.87545	+32.9839*	+0	-1.28625	+0.306061	+1.68881	+0.371959	-0.371959	+1.15315	+0.410052	-1.68881	+0.384246	+0	+0.39694	+0	-1.46482	+1.46482	-5.32187	+1.18119	+2.01184	-2.01184
OG0003752	+4.08461	+0.309774	-2.69023*	-1.40435	+0.0312169	+0.0312169	-0.143837	-0.143837	+1.59565	-1.40435	-2.14384	-0.111344	-0.111344	-0.111344	-0.694601	-0.0686877	-0.0686877	+0.617044	-0.274778	+1.72522	+0	+2.07861	-1.22517	+0	+0.582744	+1.60248	+0.528907	+0.564428	-0.731611	-1.11135	+1.98222	+1.26052	-1.05027	+0	-1.56201	-0.580177	+0.580177	+0.108179	-0.314269
OG0007006	-1.53239	+5.66787*	-0.111344	+0.617044	-0.0686877	-0.0686877	+0.00343838	+0.00343838	-2.25993	+2.74007	-3.68198	-1.44428*	+1.02013	-0.979873	-0.608434	-0.494709	+0.505291	-0.875567	+0.829942	+6.88866*	+0	+0.144935	+0.799733	-1.22078	+0	-0.131471	-0.596917	-0.314269	+1.01669	+0.276114	+4.29453	+2.57794	-1.94318	+1.53559	-0.276114	-1.50291	+0.561624	-0.294491	+0.619141
OG0005161	+9.10014	+9.59565*	-0.480191	-2.01613	+2.75328	-2.24672	-1.57112	+1.42888	+0.491733	-0.508267	-1.53239	-0.852607	-2.24716*	+4.75284*	+38.9771	-16.4778	+30.5222	-1.47785	+21.4528	+734.483*	+0	-26.578	-2.49551	-1.92416	+0	+4.41967	+1.11627	+1.23059	-1.32874	-2.36885	+0.421049	+0.975874	-0.258737	+0.394551	+100.039	-76.4944	-15.4757	-8.06939	+0
OG0006065	+11.8562*	-0.836784	-0.161618	-0.111344	+3.88866	-2.11134	-1.07238	+0.927624	+0.37639	-0.62361	-2.50827*	-0.690226	-0.0723762	-0.0723762	-2.53239	-1.99656	+3.00344	+5.08461	+0.620174	+10.0846*	+0	+0.228442	-2.30705	+0.324834	+0	-0.479502	-0.570771	+0	+1.39026	+0.528609	-0.181959	+2.11534	+0	+0.38215	+0	-2.383	+2.84743	-0.464431	-1.91883
OG0004380	+0.467607	+0.612542	+1.88866	+1.75284	+0.505291	-0.494709	+1.75284	-1.24716	-1.68212	+2.31788	-1.49471*	-1.49471	+0.467607	-0.532393	-0.72941	-3.69426*	+8.30574*	-1.99656	-1.24716	+10.9276*	+0	-0.629225	-0.144935	-0.276114	-0.258737	+0.394551	+0	-0.752449	+0	-0.357898	+0	+1.18741	+0	+1.03768	+0.910759	-2.34297	+0.517748	+0.749404	+1.6977
OG0004901	+5.31802	+10.6202*	+7.83838*	-0.387458	+0.467607	-0.532393	-3.89986	+6.10014	+1.75284	-1.24716	-1.38296	-1.17006	-0.111344	-0.111344	-1.85261	-2.33213	+3.66787	-0.836784	+2.30977	+13.5198*	+0	+1.05837	-1.30216	-2.21821	-0.77416	+1.88551	-1.88551	+0.144935	+4.62689	-1.11268	+0.108179	+0.864201	-0.104719	+0.941286	-1.14342	-2.62758	+1.83762	-0.853442	+0.495342
OG0005601	+5.08461	-2.50827	-0.915394	-2.68198	-5.55131*	+11.4487*	-3.1356	+4.8644	+1.59565	-1.40435	-2.14384	-2.33213	+2.85616	-2.14384	-0.694601	-0.494709	+0.505291	-0.274778	-0.274778	+8.61254*	+0	+1.40713	-1.40713	+1.40713	+0.228442	+1.26052	+0.277629	+1.86933	-0.268751	-1.07146	+1.07146	+1.26052	-0.74025	+1.81171	-1.12081	-1.69286	+0.580177	+0	+0.219931
OG0007061	+2.7861	-5.26506*	+1.58693	-2.60334	+0.901115	-1.09888	+0.0604941	+0.0604941	+4.39666	-3.60334	-5.57112*	-3.26506	+0.368115	-0.631885	-1.97987	-4.88729*	+9.11271*	-3.14384	-1.8782	+8.92762*	+0	+2.33846	-0.948848	+3.14801	-0.39694	+4.08275	-1.49555	+1.49555	+2.84062	-2.75107	+0.306061	+5.03222	+0	+2.36683	-1.80307	-2.0925	+1.89832	+1.26564	+2.74345
OG0005750	+7.36812	+0.428882	-4.26506*	+0.44869	+1.44869	-1.55131	+2.39666	-2.60334	-0.24672	-0.24672	-3.55131	-2.87545	-3.88729	+6.11271	-2.11134	-0.508267	+0.491733	-1.85261*	+10.727*	+0.612542	+0	+4.48805	-2.06077	-0.306061	+0.948848	+1.80223	-1.46482	+0	+2.58721	-1.24512	+1.58253	+2.69541	-1.09334	+2.01184	-2.75638	-0.276114	+2.16163	-2.42036	+1.65566
OG0007171	+23.7401*	+1.85616	-2.48019*	-2.68198	-2.2139	+2.7861	-2.8782	+5.1218	-0.508267	+0.491733	-1.53239	+8.42888*	-0.143837	-0.143837	-4.60334	+0.315689	-0.684311	-3.25993	+31.2524*	-1.13636	+0	-1.15315	-4.11609	-0.663646	+0.663646	+0.235989	+1.30216	+1.53192	-1.50163	-0.228442	-2.383	+0.975874	+2.65572	-2.42728	+1.72329	+0.466979	+3.14426	-6.48767	+2.42439
OG0004235	+7.51981*	-2.68212*	+0.519809	-1.57112	+2.7861	-2.2139	-1.69426	+2.30574	+2.17688	-1.82312	-4.68198*	-0.382956	-0.494709	+0.505291	-0.694601	-0.0686877	-0.0686877	-0.608434	+1.72522	+1.02944	+0	+2.09273	-1.79808	+1.79808	+0	+1.92416	+1.16676	+0.642787	-1.7101	-1.31857	+3.52037	+4.14114	-1.77866	+0.111752	-1.4169	-0.275958	+0.580177	-0.666344	+0.460254
OG0006015	-0.875447	-3.1356	-0.571118	-0.259925	+1.10014	-0.899861	-1.2139	+0.786095	+4.7861	-3.2139	-2.68198	+0.428882	+0.0312169	+0.0312169	-0.525023	-0.0112371	-0.0112371	+1.39157	+1.02944	+10.6125*	+0	+1.99725	+0.260157	+1.43551	+0.316171	+0.664021	+0.708616	-0.360065	-0.337405	-0.918506	-0.2868	+1.53192	+0.602335	-0.602335	-1.49074	-1.86244	+0.445536	-0.362125	-0.597197
OG0004383	+7.37639	+1.1218	-0.508267	-0.690226	+0.927624	-1.07238	-2.14384	+2.85616	-1.99656	+3.00344	-1.24716	-0.690226	-0.0723762	-0.0723762	-0.979873	-1.17006	+1.82994	+1.14739	+2.31788	+2.31788	+0	+1.55123	-1.74541	-0.36993	+0	+0.764704	-0.582744	+0.38215	+0.870866	-0.511705	-0.749404	+0.749404	+0.693665	+0.38215	-1.39026	-0.702242	+0.702242	-0.829509	-0.682548
OG0004436	+4.30574	+0.491733	+0.838382	-1.50827	+1.51981	-1.48019	-1.96878	+2.03122	+1.36812	-1.63188	-4.16162*	-0.382956	-0.494709	+0.505291	+0.988763	+1.23394	-0.766058*	+0.175602	+0.233942	-0.120472*	+0	+3.41948	-1.18599	-0.346649	+0	+1.53264	-1.18599	+0.971924	+2.27453	-1.18174	+1.18174	+6.47027	-0.596917	+0.111752	-2.15431	+0.890765	-0.245179	+0.0583398	-0.0583398
OG0003243	+0.519809	+2.51981	-2.69023*	-2.2139	-4.25993	+6.74007	-2.87545	+4.12455	+1.08461	-0.915394	-2.33213	+0.0201266	+1.02013	-0.979873	-0.290454	+1.12443	-0.875567	-0.525023	+0.305399	+1.3054	+0	+2.23303	+0	-0.789965	+0.582744	+2.99209	+0.948848	+1.04602	-1.38961	-1.74058	+0.799733	+1.58327	-0.552519	+0	-1.55256	-0.404147	+0.404147	-0.169578	+0.350545
OG0000072	+0.519809	-2.27297	-2.37983	-0.213905	+1.44869	-1.55131	+0.586929	-0.413071	+0.0312169	+0.0312169	-1.40435	-1.24716	+1.00344	-0.996562	-0.290454	+1.23394	-0.766058*	+0.85369	+1.39157	+5.50529*	+0	+1.64341	-0.207221	+1.10686	+0.495622	+3.38448	-1.04602	+0.337405	+1.15315	-2.18522	+2.71413	+0.564428	-1.44307	+0.749404	-1.34208	-1.20425	+0.31798	-0.462124	-0.380252
OG0000107	+12.7187	+2.66613	-2.74759	-5.77774	-6.07877	+6.92123	-5.93951	+9.06049	-0.939506	+0.0604941	-5.60334	-8.63069*	-5.77774	+6.22226	-4.89986	-0.681983	+0.318017	+24.9143*	-0.0857411	+60.7885*	+0	+1.40222	-3.94748	-0.586272	+0.586272	+3.23498	+2.2089	+3.30103	-2.62934	-2.74979	-0.980746	+4.33617	+1.04661	+7.14705	-0.667663	-9.3116	+4.18588	+0	-6.40376
OG0000138	+13.9826	-7.56515	+1.98261	-6.11927	-6.47785	+8.52215	-2.85677	+2.14323	-5.2794	+4.7206	-13.7777*	+6.58693	-1.88729	+2.11271	+20.6254	-7.33387	+12.6661	-6.57112*	+51.6661*	-3.77774	+0	-0.760354	-3.45224	+3.45224	+0	+10.9789	+1.12303	+2.35858	-2.13947	-6.3867	+7.14705	+12.5017	-4.21762	-2.52578	+0	+1.59689	-7.04077	-8.76275	+8.76275
OG0000319	+26.0052	-20.9091*	+3.94816	-6.60615	+6.41603	-7.58397	+7.41603	-6.58397	+0.416028	-1.58397	-5.2118	-23.1193*	+23.9771	-17.0229	+0.71865	-4.13636	+4.86364	-1.24672	+42.7187*	+106.005*	+0	+0	-7.0857	+14.1427	-1.5046	+4.66456	-1.60565	+4.97783	+3.37218	-4.23123	+8.89579	+3.37218	-6.19674	+25.9037	+0	-17.7135	+0	-9.03463	+0.889637
OG0000410	+6.91426	-4.82312	+3.41592	-3.77774	+3.78714	-4.21286	-0.0787693	-0.0787693	-3.33387	+3.66613	-6.82312*	-3.14384	-3.57112	+5.42888	-1.27478	-1.68212	+2.31788	+1.49173	-1.53239	+2.02013	+0	+7.21029	-2.26262	+2.76096	-0.980746	+10.7713	-1.59689	+2.43511	+1.70414	-5.33828	+3.55807	+5.51074	-2.12122	+2.42728	-3.89557	-0.705096	+1.25762	+0.975874	-0.826151
