TranscriptID	gafu<1>	neva<2>	enqua<3>	hemag<4>	stgag<5>	sthad<6>	hehe<7>	stmer<8>	heau<9>	hecri<10>	mado<11>	acte<12>	ando<13>	oula<14>	chfle<15>	chfus<16>	sama<17>	cyca<18>	neno<19>	hyva<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>
OG0004726	+3.1218	-1.99656	-1.07238	-0.875447	+5.59565	-3.40435	-0.690226	+0.309774	-1.37983	+1.62017	-2.07238	+2.16322	-0.979873	+1.02013	+0.725222	-0.494709	+0.505291	-0.875567	+0.124433	+2.02013	+0	+1.04141	-0.881635	+1.07581	+0.200594	+0.870866	+0.731611	+0.528907	-1.45361	-0.764704	+0.56411	+1.30745	-0.671483	-0.85691	-0.85691	-0.705096	-0.39921	+0	+0.619141
OG0004687	+3.36812	-3.55131	+0.586929	-2.21146	-2.56885	+2.43115	-10.0174	+9.98261	-5.1356*	+12.8644*	-0.135604	+4.30977	-2.24716	+3.75284	-0.979873	-0.111344	-0.111344	-0.610152	+3.31788	+6.30977	+0	+3.49628	-1.08057	+1.86176	-0.39694	+9.55272	-1.35738	+1.35738	+1.44854	-5.10074	+1.22021	+0	-1.22517	-1.44307	-2.44538	-1.71035	+0.702242	-1.07196	+0.501192
OG0006244	-0.887289	-7.2139*	-3.58408	-7.85677	-19.4778*	+37.5222*	-9.60334*	+14.3967	+1.66613	-2.33387	-6.41307*	+6.11271	+0.37639	-0.62361	-4.2139	-3.27297*	+6.72703*	+19.3681*	+6.86364	+3.36812	+0	-0.664021	+0.326616	+5.37018	+1.04661	+7.93252	+7.29356	+5.62107	-9.95988	-5.37077	+1.15315	+5.9208	-1.37264	-2.26368	+1.08057	-1.41798	+3.92245	-2.50447	-5.35891
OG0005140	+10.7885	-7.18007	-3.87913	-18.9091*	+15.7882	-12.2118	-13.8381	+14.1619	+8.68399	-7.31601	-11.1193	-1.33213	+1.72703	-1.27297	+0.216386	+0.555721	-0.444279	-0.290454	+1.21639	+0.216386	+0	+12.5879	-3.03139	+3.69906	+0.689719	+10.2879	+1.05235	+17.3027	-1.0187	-6.96551	+20.5159	+6.19674	-9.27121	+0.940845	-4.84	+0	+0	-0.49316	+0.153825
OG0004660	+10.9826	+32.4348*	+8.86364*	-1.82312	-4.68431	+7.31569	-4.24672	+3.75328	+4.31569	-3.68431	-5.1356*	+11.4348	+1.91426	-2.08574	-0.211465	-0.899861	+1.10014	+11.4159	+13.7885	-5.63069	+0	+3.45224	-3.45224	-5.42879	-1.31323	+0.423598	-0.423598	+0.861188	+0	-0.410052	-4.27747	+5.54871	+7.15208	-4.47941	-2.93446	+3.58077	+0	-4.62738	-4.68422
OG0003241	-1.16162	+0.309774	-1.50827	-1.8782	-0.143837	-0.143837	-4.2139	+3.7861	-1.48019	+1.51981	-0.878197	+2.14739	-0.0686877	-0.0686877	-0.525023	-0.0686877	-0.0686877	-0.608434	+1.02944	+0.391566	+0	+1.43221	+0.528609	-0.181959	+0.36993	+1.26564	-1.26564	+1.26564	+3.07007	-1.04141	+1.04141	+0.601995	-0.984177	-0.783919	-1.12098	-0.0834113	+0.445536	-0.362125	+0.460254
OG0001051	+4.25241	-2.63069	-6.18007*	-4.74759	-2.87913	+3.12087	-0.584082	+0.415918	+2.14805	-2.85195	-1.89735	+0.396664	-2.60334	+2.39666	+11.9839	-0.915394	+1.08461	-1.27297	+5.8644	-2.55131	+0	+4.06328	-1.1169	+0.549377	+1.75944	-1.75944	+0.567525	+3.13153	-1.59599	+1.93962	+8.01823	+0.954592	-6.27579	+0	-3.133	+1.46482	-3.88053	-1.86263	+0.642424
OG0007155	+3.16322	+10.8887*	+0.474977	-0.783614	+1.82994	-1.17006	+0.633884	-0.366116	-0.0112371	-0.0112371	+0.709546	+0.709546	+0.175602	+0.175602	-1.27478	-2.33213	+3.66787	-1.24716	+0.467607	-0.170058	+0	+0.85691	-0.72544	-1.58632	-0.080744	+0.164155	+0.17518	+0.386445	-0.242317	-0.153825	+0	-0.279217	+0	-0.466056	-0.809815	+0.104719	+1.25762	-0.285235	+1.08497
OG0006789	+15.6459	-15.8705	-12.0716	-14.584	-16.0388	+20.9612	+25.4528	-11.5472	+30.8788	-20.1212	+0.727603	+18.5424	+35.3883	-21.6117	-15.8519	-0.0787693	-0.0787693	+27.5222	+19.4528	+68.9093*	+0	+5.14226	-3.48357	+7.2011	+1.95136	-10.8112	+3.37218	+9.4548	-4.66456	+13.1389	-6.88946	-2.15121	+10.2958	-7.84592	-6.12105	-14.2388	+15.6953	-8.06939	-10.3991
OG0004812	+13.4289*	-1.14384	-1.62361	-1.68198	-0.571118	+0.428882	-1.1356	+0.864396	+1.44869	-1.55131	-2.68198	+4.72703	-0.532393	+0.467607	-0.444279	+0.505291	-0.494709	-0.875567	+0.124433	+15.3179*	+0	+2.87686	-2.42728	+0.479773	+0.251838	+0.528907	+0.277629	+0.889134	-0.268751	-0.495622	+1.30216	+1.86933	-1.10686	-1.74058	-2.01214	-2.23784	+0.431289	+0	+0.619141
OG0005792	+12.1026	-5.37463	-9.97329*	-8.2794	+8.68399	-8.31601	-1.2794	-0.279397	-5.89735	+7.10265	-9.28135*	+8.14805	-8.37463	+10.6254	-2.14384	-10.5841*	+31.4159*	-5.14384*	+4.31802	+23.3681*	+0	+10.5635	-3.52272	+2.59865	+1.87866	+6.42745	+0	+5.03661	+0	-4.47731	-3.09328	+6.616	+4.47731	-4.47731	-6.70198	-4.48805	+1.53815	-1.53815	+8.44025
OG0004461	+5.37639	+5.72703	+4.00344*	-1.72941*	-0.996562	+1.00344	-1.68212	+1.31788	-0.0723762	-0.0723762	-1.83678	-0.682115	+0.00343838	+0.00343838	-2.24716	-3.48019*	+7.51981*	-1.50827	+2.51981	+2.83838	+0	+1.35064	-1.35064	-1.27641	-0.609104	-0.407585	-0.250464	+1.26715	+0.702242	+0.294657	+0.154668	+1.23559	+0	+0.314446	-1.11135	-0.91446	+2.23303	-0.971924	+0.971924
OG0002737	+5.14739*	+3.02944*	+0.709546	-0.0686877	-0.0686877	-0.0686877	-0.0686877	-0.0686877	-0.0112371	-0.0112371	-0.550768*	-0.0163827*	+0.175602	+0.175602	-0.608434	-0.0686877	-0.0686877	-0.608434	+1.72522	-0.884665*	+0	+1.15801	-0.882048	-0.680105	-0.144144	+0.922378	+0	+0	+0	-0.828132	+0.23259	+0.46047	-0.301795	+0.808015	-0.809936	+0.723769	+0.666344	-0.666344	+0.460254
OG0006766	+3.58693	+9.74007	-1.96878	-4.01613	+1.91426	-2.08574	+0.252405	-0.747595	+1.59565	-1.40435	+1.73494	-0.247158	-1.38746	+1.61254	-3.33213*	-3.68198	+6.31802	-1.62361	+4.73494	+33.7861*	+0	+1.15315	-1.15315	-2.29114	+0.602335	+4.11319	-1.66818	+3.06961	+4.06328	-3.09093	+2.78487	-0.860702	-2.23303	+0.1403	-1.04602	-4.88178	+3.93293	-1.64145	+1.05837
OG0002294	-2.85261*	+4.1218	+0.00343838	+0.620174	-0.915394	+1.08461	-2.62361	+2.37639	+0.00343838	+0.00343838	-1.24716	+0.709546	+0.175602	+0.175602	-0.366116	+0.555721	-0.444279	+0.305399	+0.216386	+2.02944	+0	+0.46965	+2.02559	-0.881635	-0.159778	+2.54304	+0	-0.464431	+0.243784	-1.66673	+1.0771	+0.749404	-0.879604	-0.466056	-0.412398	-0.604442	+0.417497	-0.0890131	-0.250322
