Orthogroup,gafu_body,gafu_tentacle_c,gafu_tentacle_sw,acte_acrorhagi,acte_mesentries,acte_tentacles,ando_tentacles,chfle_tentacles,chfu_tentacles,cyca_tentacles,enqua_tentacles,heaur_tentacles,hecri_tentacles,hetdac_body,hetdac_nematosomes,hetdac_tentacle,hemag_tentacles,hyva_body,hyva_tentacle,macdac_tentacle_i,macdac_tentacle_o,neno_tentacles,neva_nematosomes,neva_mesentries,neva_tentacles,oula_tentacle,sama_tentacles,stgag_tentacles,stha_tentacles,stmer_tentacles
OG0005124,0.7201862720000002,0,0,1.4831145222666666,1.6374067787,5.923296745666667,1.042015595,0.6117387906,3.6620491199999994,2.293657036,4.158510048,9.597430752,7.276095455999999,1.448958537,3.19572567,1.9561897844999998,2.59392917,0.5384245131833333,2.4770936432,4.758669448,4.661069793999999,5.16612555,3.7609650586666667,3.0339242327333333,5.358493284666666,5.224870235,19.58429304,5.2461953150000005,4.493365002,2.4758353767
OG0002044,12.01422052,8.308153266666668,18.35376361333333,1.8843532418333335,1.1726046152333331,1.9427580425,0.5545444025,0.8373172374,1.2940648225,1.2217051836,3.2865472864,4.141762716,3.3585985999999997,9.02336112,8.244981359999999,9.608215275000001,4.922696205,1.2754252398466668,1.5557211415666667,3.1192213412000003,2.6490498834,2.55328695,4.549072219999999,2.7691957640666667,3.1551162440000002,4.930552098333334,0.6979976269,8.036844846000001,6.530140458,2.9255022781
OG0004198,14.007223733333335,10.928919333333335,14.10416108,13.762484336333333,4.065973211666667,12.535926996999999,4.508039375,1.1281427024000001,2.2965431200000004,3.002040492,20.171578728,9.215989692,9.770987576,10.564092630000001,13.60742004,12.13998003,12.644192217,11.874481425,18.524565516333332,8.027816876,6.4179380980000005,6.018712425,6.963461353333333,4.158203710733334,7.2338231,6.032810615,3.8728262,26.437086953999994,27.048934464,18.670704189000002
OG0004410,9.104925040000001,12.43027988,12.28813572,3.5603682363333333,1.4214764725333333,3.7273935306666663,5.2088798249999995,6.53495451,2.13160586,10.304487951999999,4.74145364,16.043895503999998,11.081550647999999,4.9012549199999995,5.84777259,5.370452685,10.044493829,7.96968625,3.3560332414666667,4.11093668,3.7231466839999996,14.689185750000002,4.501567578666666,4.264685124,13.857098537333334,9.584363685,8.342315517,11.735184631000001,8.428783536000001,3.4282328349999998
OG0004093,14.107794373333334,8.258637826666668,13.806514666666667,1.8569808491666666,0.8467784625666667,2.1227453023333336,0.95645609,5.496418942000001,4.117099745,2.141427904,2.1901709536,3.4373713919999997,2.9713686351999997,3.45700386,3.40058142,3.2747603400000003,4.17444131,3.5340467749999998,11.143311278666667,4.020268502,3.6007278740000004,4.90912155,9.266938095333334,3.25088197,6.267809366,2.2039149491666667,9.114521878000001,2.4336921792,3.2874803765999996,2.1887701416
OG0003737,2.2195870013333336,2.274132324,3.586026753333333,1.4390523183666666,0.6855611462333333,1.4837313549666666,1.5908707174999996,0.9128224504000001,2.487728125,1.28208894,5.374252184,5.895694895999999,3.6065438079999996,10.06498953,9.99655209,9.620470575,4.3226975329999995,10.692898784333334,4.7926112015,4.331998592,4.413871994,6.934528125,1.8530352054666668,1.3725699880666666,2.5218877404,1.6498754826666666,5.426940978,5.767294781,4.065626106,1.6355294584
OG0007011,6.637365093333334,6.8247025599999995,8.33241124,10.718107605333334,6.369514792666667,18.745376177,41.60885075,0.7069484352000001,1.3941235494999997,26.268029040000002,30.505753207999998,18.87396966,10.907187368,6.08276196,5.407567019999999,5.624305605,9.16196197,7.0470189376666665,2.0871459062333333,3.050209678,3.7498291399999997,5.642870625,25.664760702,7.461138771333333,13.171271414,11.897150806666668,6.513544596000001,16.453954095,6.045958217999999,9.195132770999999
OG0005668,15.268949,11.497806626666668,19.693287279999996,2.890825663,0.7577037226000001,6.880093997333334,0.8535214775000001,0.7857413900000001,3.976639605,1.4144262396,6.217460256000001,10.3514775,8.379980336,2.6012474999999995,3.1500927,2.2369935510000003,3.7613716409999998,6.683123765666667,5.969545443666667,2.605340592,2.2497372402,3.7417977000000002,2.8161094896666667,2.4510828645333333,3.8528239773333333,8.548714265,2.8901065470000002,1.1087200592,1.9868157402,2.1974557374000003
OG0006890,5.672408306666666,3.530250973333333,6.619482266666666,5.097920894,2.516209668866667,7.667908765,1.4751526175,1.598194822,2.081390935,1.93753934,16.630760719999998,8.367952319999999,8.441366192,3.56761395,3.6012799799999997,3.71015991,5.488142967000001,7.44895327,8.824738791,5.371906321999999,4.669827304,3.16818495,14.272733001333334,6.0417485006666665,16.862341108666666,6.022110488333333,3.858739561,5.543275866,9.768343254,5.177040685
OG0007166,20.666726253333334,34.558913706666665,29.295001026666668,9.451572724,6.747937768000001,10.336335504,5.23943265,2.019463404,2.5487226149999995,4.622198944,8.801823744,13.84667466,8.16871692,15.44691654,12.669240779999999,10.76849181,14.348520651,15.249986447333333,13.210074449,9.20172072,11.774590204,13.554306,4.031851866,2.780513046266667,4.361420877333333,10.142572483333334,3.4275178219999995,16.521565307,17.059666344,15.233599938000001
OG0005514,2.911972501333333,2.031426978666667,3.562179382666667,2.905946189666667,1.6312730734666665,3.4672639466666664,1.4808844125,0.8474722172,1.5443532899999999,1.2706387496,2.6134531024000003,4.9917318360000005,5.589887128,12.19198095,10.95448401,12.703279274999998,7.965546612999999,5.497805554,4.605940318333333,5.15643431,4.296819488,1.04147154,1.5872005496666668,3.8650632304666668,0.7261339838666666,3.663686195,0.6760453925000001,4.143392859,6.245616516,3.892873248
OG0005981,0.9458259440000001,0,0,5.877751458333333,4.2987869283333335,7.617799057000001,10.5583297,2.3553938240000005,2.47929995,6.62812568,8.545920264,20.11108008,28.138552736000005,7.6396176,7.228800720000001,6.708154725,10.179594967,29.00600664,24.158649194333336,12.62286374,13.051857509999998,2.904052275,8.313436824,9.802980539333333,8.314095374666666,11.465614051666666,1.7945205309999999,8.371429505,6.414812796,7.683875066999999
OG0006099,18.399794333333332,20.647560293333335,19.80670276,7.604805295999999,7.513241321666667,7.978819295333334,14.70636365,4.6447438100000005,5.321776335,3.5916352119999995,8.646397704,12.355808556,6.609647184,10.018875959999999,9.879333749999999,10.372477409999998,19.650590488,22.184451413666665,37.151320901000005,2.9860935250000002,2.3257996305999997,9.705471975,7.567841778,3.6263715413333335,7.45194576,3.9072191383333337,11.231342577,20.686857191,30.36571656,18.792985869
OG0002559,52.21948817333333,43.07970242666667,216.31250826666667,16.688744317666668,1.2875340426666666,19.349003146,40.93208925,0.6833411004,55.42098745,2.106869204,35.51214632,169.59322379999998,48.77617808,8.92620783,124.18896240000001,13.73679756,26.211712906000002,21.856629312000003,0.14475169103000002,42.83677012,27.664762916,55.79097525,0.5144731297999999,1.6158964500000002,18.392964146666667,92.69962606666667,122.34772388,18.798674591,50.42985408,85.69937710999999
OG0006996,6.4580776,6.337881773333334,6.3784422933333325,1.4848293595666666,1.5080895342333334,1.8822483797333334,4.4171345749999995,0.8428853426,2.16463864,4.092883916,7.626133031999999,3.1081065288,1.8266814999999998,2.261364777,1.493726427,1.9014362280000001,2.794520442,1.0556545761666667,3.4145553146666665,0.693948819,0.7789674714000001,2.766337425,3.520772052,4.868987234533334,3.76428451,1.8562392246666666,3.3995044680000004,4.7601991749999994,2.9222270712000005,2.0114856824
OG0003645,38.53403376,21.20156324,43.01129116,13.395677317,7.615961983666667,29.449698666666666,9.18714365,1.8653565279999997,4.49395957,1.0229887756,126.44388063999999,48.14232696,26.290239584,32.87304,44.498513700000004,44.97538905,49.91609831,7.899328315,11.469298363,61.69622318,61.77795994,9.729964350000001,25.554640351333333,12.392437358,38.23892244666666,16.731838175,1.9159961359999997,45.6310795,67.5163377,44.91124379
OG0004486,21.333834026666665,11.51866092,14.461588,0.9133257375,0.5569398699333333,1.8022247587666667,0.82487603,12.28678241,2.904887375,4.0796972480000004,0.7249761288,1.7646612984,4.2657243440000006,0.9055393110000001,3.76497234,4.680575415,2.5633079359999997,2.2022230264000004,2.0869062305,2.6179315312,3.1570140339999995,7.20633375,1.3149485846,0.9541562622666667,3.2204729480000003,1.0065053136666666,6.092011586,0.29341741187,1.959951651,4.148435965
OG0006943,12.281706546666667,12.506795146666667,15.25460492,6.923293483333333,4.739854104333333,8.662055130666667,2.5073801000000002,0.999540941,1.638819675,3.747529896,9.509561712,13.09930986,10.699292688,14.023908,12.80505834,12.723079994999999,9.865172586,20.089488895333332,19.715894346,9.380709318000001,6.603733952,3.633433875,6.472894502666667,5.222075404,7.589600648,4.359461123333333,8.83060347,12.355429905000001,9.821074979999999,5.8744059129999995
OG0002629,10.86154808,8.76856852,11.975213266666666,0.9474748110666666,0.4223438659,1.2036483283,1.660175965,9.439617278,2.408035835,2.558493168,16.798327783999998,10.801036428,3.50738444,3.6885088800000005,5.790533130000001,5.5608183449999995,9.858293903,12.966550796666667,1.6909300871000001,1.7410526136,1.5365343211999998,9.166214925,4.574479816666667,4.0254140882666665,4.032092148,3.5690256333333337,1.0240360184,4.617060659,10.998627588,4.367464033
OG0000163,39.21774122666667,37.587148893333335,39.938159813333336,2.1212834159,1.4022401950333334,3.0388301826666666,3.2886125499999994,2.571415938,5.451471075000001,1.9214947839999998,1.5116865736,3.652397112,2.8470061312,22.398723450000002,19.10637315,18.499891995,4.385683446,18.351896002666667,19.448309497,0.7596040578000001,0.64202622542,7.829223300000001,6.188187030666667,2.684976923066667,7.9366301513333335,6.2489305449999994,19.82084729,3.843651982,8.450886054,2.0134967364999996
OG0001557,13.062824093333333,19.77108568,12.835331306666667,4.969396417333333,3.7026142376666664,4.923589700333333,37.954879749999996,0.834823563,10.023168165,8.3993173,5.796571424,20.265588251999997,66.07619704,13.64084577,25.072181099999998,22.139644005,7.558880142,68.37564816333334,38.74386316333334,32.12925456,28.15843804,26.314634250000005,6.627066553333333,7.3629079299999995,7.781941939333333,10.621128375,27.296361400000002,4.609014795,6.812156549999999,2.495475373
OG0005886,8.61341744,7.52622532,8.000971146666666,0.8475267166666667,1.1921319982,1.1415354657666668,1.6860714649999997,1.917431936,4.119252825,2.158078208,5.761264768,6.36162618,5.7198329999999995,4.2171448499999995,4.38665247,4.342449285,3.923607123,18.871514864999998,8.423281937666667,7.737303562000001,8.357757618,7.5525723,5.008909672666666,2.019887026266667,3.452131494,5.986009683333333,2.7520521540000003,2.1566873566,4.40913468,5.118057756999999
OG0005107,31.157962053333335,21.69708232,31.183435626666665,19.010585975333335,13.250725165333332,20.764609462666666,14.573407649999998,8.3494054,4.087013285,2.85462628,21.81075652,40.40013432,40.284779920000005,56.33376930000001,48.5740017,41.54847074999999,32.03596037,6.981229821333335,12.419687544333332,16.290819478000003,12.287904509999999,10.885778774999999,35.626256166666664,15.161367032,16.40258375,28.811707383333335,14.36877159,40.88109987,49.24848954,27.123005725000002
OG0004085,5.409506442666666,2.867411306666667,4.51984392,4.036445790666667,4.171237513666667,5.987643772,0.7097743974999999,1.8483879820000002,1.958467065,1.747691704,2.57944428,4.79390184,4.64417688,5.81377014,6.852322709999999,7.116448455,10.176234872999999,1.9180396966333333,6.995956771666667,1.9727564530000001,1.66616286,2.1451337999999995,6.6415546679999995,2.3506040516,3.0427087646666666,3.140456466333333,0.9023645065,15.134302626999999,11.800671456000002,8.559507803
OG0005565,11.045522386666667,7.710780413333333,11.222149066666667,1.8133651953999999,1.2199445818999999,1.0061629449666667,1.0387342099999999,0.6887069042,2.34181446,1.7216756039999999,1.9212333167999998,4.161206868,2.9501487176000003,3.21288309,3.1224582,3.8642763149999997,2.1347501356,1.9362503712,0.5728867940666666,0.856447212,0.7825822734,3.4233835499999996,1.0266689202000001,1.0845306056666666,3.3381399333333333,1.9395102935,0.6239061704,1.1013814526,2.9994354132,1.6575251753000002
OG0005512,7.780542346666667,7.43404232,11.340264866666667,2.350271074066667,0.9904708058666667,3.3675885869999997,2.368182125,0.7404107382,2.283100535,1.4051054863999999,5.7098747439999995,10.430837508,7.630436576,6.95553156,6.667051410000001,6.869972745,7.799285358,3.492674624,4.276011691666667,5.0004761,5.0982993500000005,2.3002389,4.746076762,4.052996682,3.910740838666667,3.207637745,2.284754226,20.237716299000002,6.9546693059999996,5.711453586
OG0005935,27.654400253333336,31.84397916,28.565978693333335,10.477359145,5.701201645333334,13.973521668333333,3.1851851499999997,0.9402294734,2.12746968,1.970669096,3.4800884664000002,18.02273382,20.396511183999998,18.829475459999998,22.11891813,21.2223348,16.801357572,0.007337569590333334,0.2364447921,17.876413246,16.490503128,6.97938435,4.464875627333333,5.311006442,3.2341752515333333,16.22517424666667,4.325557717,3.651394764,6.577354914000001,13.634766972000001
OG0005115,23.865766746666665,25.87943516,31.13967402666667,11.529889114333335,6.979154644,11.799726924333333,3.8029474249999997,1.1919557202000002,2.7084754849999997,9.077195908,8.236079936,16.173607632000003,10.212385568,12.13483761,13.238054909999999,13.021039980000001,11.303229420000001,9.251361596333334,18.642034712666668,2.5151755049999998,2.3039282152,8.7436053,5.975065796,3.8195849673333333,4.645300711333333,9.369585311666667,4.262960798,12.977783974000001,11.97281028,6.1935970629999995
OG0006878,26.063895706666667,31.159137133333335,41.99109210666666,1.4908853424666666,0.8896479819333334,1.9543188863,3.5169567500000003,0.7740615806,1.9694591049999999,3.0811604999999997,0.5670137312000001,4.791178392,6.894367760000001,5.61871863,6.37376526,5.77659573,7.828194846,3.0507144441999996,2.361759058866667,7.049721018,5.136087074,4.063490775,1.1430410525333334,1.0348313887333334,1.1849400038,3.9790489916666667,1.8866101009999998,3.845111917,4.273409838,2.4512621537999997
OG0002345,4.452351106666667,3.7963984893333333,6.081295626666667,6.38708004,14.104653376,9.097900779,7.2252696499999995,1.0673683342,4.034942745,8.989129468,13.067195736,10.087239708,11.993355192,3.2461646400000004,4.77817326,4.383336330000001,2.5492240702999998,68.57637659,66.07316952666666,2.0629600482,1.5694178395999998,7.841423025,11.348207383333333,5.448038376666667,5.571899298,5.677944631666667,4.961029058,2.1651971555,2.0477330886,5.974179371999999
OG0007227,42.60917068,50.976456133333336,49.57649013333334,7.257068511,3.452948906,13.241758834333332,31.628454499999997,5.741244922,6.02120154,2.7373752119999994,77.86024736,16.000922027999998,20.945490384,13.50541269,20.031167699999997,13.094752005,63.08544786,22.373579909333333,62.97815064866667,3.678824988,3.2863643199999997,10.860569550000001,15.168148324,13.863995520666666,11.531693838,44.73339888333334,22.26688487,16.798693413,27.108587856,20.276340572
OG0005453,14.574989973333334,7.9011163600000005,15.500669373333333,3.1010645746666667,1.4670062154,3.2305287849999997,2.97021385,3.076756578,2.3343211750000004,2.4482470320000003,6.1662446719999995,7.098888887999999,9.645689312,8.11940058,8.0959473,6.888680099999999,5.68965351,8.336577368666667,4.413001353,21.42863321,12.231595583999999,3.640628925,7.793751354666666,9.08119121,8.498952326666666,3.4438002083333332,2.2763582159999998,6.201641665,7.289550876,4.242874585999999
OG0007318,28.454940386666667,42.93396549333334,27.914714240000002,0.5931309211666667,4.026539726,0.7542330671333334,2.4522072249999995,3.9669515479999995,3.43317105,7.504565376,1.0959820984000002,4.341556128,3.628752512,3.1377653100000003,2.3688774,3.0709054394999997,1.4544230277,2.927331998133333,0.13529901117999998,0.8520299488,0.6567511400000001,8.6142006,10.491085892000001,5.400498138000001,6.9830487859999995,2.1120094276666666,28.319875,0.4179696576,1.050688836,1.4730476761000002
OG0006936,14.85977804,9.591624266666667,11.88808176,2.3170461897,1.2633616904333334,3.7490215363333337,10.2796632,2.034794272,2.406109395,2.4967068720000003,6.923000279999999,7.000401407999999,24.576863023999998,5.234815350000001,4.6639586699999995,4.510875555,3.9137487340000003,3.0036228437666663,4.665161757833333,2.118808118,1.8659533391999998,5.615497574999999,6.0985618446666665,4.7470111919999995,8.916179771333333,4.184905205,4.294079343,2.9028633794,5.824130526,4.580797611
OG0003385,0.626212288,0.022609619733333332,0,29.927125763333333,20.837562471000002,25.903440566666667,6.472676850000001,17.98046586,5.5565753749999995,5.900668928,17.922000488,21.245206164000003,15.118824784,8.543650229999999,11.896411950000001,9.046489994999998,23.751014633,42.544970496666664,36.67516199,7.351873746,8.402998542,21.69201375,14.687166055333332,14.968758760666667,16.400545802666667,30.633395866666667,14.43474024,13.818219889,11.948601168000001,9.068864948
OG0005639,7.085948506666667,7.8920804,8.882092053333334,5.751707030666666,2.1826013909333333,12.462415801,4.961771049999999,5.273680971999999,4.111178775,5.31365252,16.168773824,11.281598328,3.646563144,13.99680216,10.3586121,11.717712855,7.5885821049999995,9.499669401,24.582013907666667,2.808558301,2.4173224422,14.0287545,12.088970091333334,6.073759402666667,12.957135655333333,5.411225386666667,3.9716325780000004,17.00954047,12.22627032,8.605783027
OG0004794,5.973242293333334,4.193040665333333,6.46869384,2.2378033249,0.6620049201333333,2.1021495905666665,3.6445017500000003,0.7466930912,3.596451005,1.3335340304,4.4761304,12.563455632000002,4.659523344,7.1429175,9.558292949999998,9.20298537,7.99924265,3.3899791896666662,3.001882386,7.202114114,7.894193421999999,5.401677150000001,9.134097746666667,6.257708622666667,3.658781133466667,2.7991232338333334,7.703805619999999,7.845171602000001,5.909531178,3.4162144640000003
OG0002258,5.161041854666666,1.2074230639999999,1.3395925506666666,0.7603392162666667,0.32740250289999995,0.5018608785666666,2.428766,2.2997953440000005,2.223210915,1.5899642440000001,0.38324119119999994,1.408735146,0.3329839576,4.09235706,6.45217515,9.08752122,0.5026700624,0.057483884056666656,1.3661217205333331,1.0299775832,0.35080845979999997,5.33142585,0.7905055316666667,0.8076527671333333,3.787057904,1.993283279,2.7024224059999997,1.1968676902000002,3.0808770059999997,0.6927377056
OG0002651,13.097509213333334,8.974234533333334,15.599092453333332,3.1024211826666668,1.5274332098666668,3.4750644426666666,2.076104075,1.2842299302,2.297095555,1.911709624,23.631875232000002,12.507973296000001,9.806390496,16.82080776,10.21452822,12.881894265,10.213322703000001,3.996664007066667,3.5372833336333334,19.216858844,17.848761873999997,3.482709525,2.0058056111333333,1.6987350044,5.526966564,4.667542338333333,2.178418093,18.50191847,12.728943774000001,12.703867712000001
OG0004154,6.848987546666667,3.935070085333334,9.726825999999999,1.8330268260333333,1.1139383849,2.0554745031333335,1.5944110575000001,0.934481086,2.075073345,3.117769424,10.974578608000002,4.282526976,3.0700289311999995,5.94153765,6.30470304,7.115463225,4.706477326,2.217889018766667,1.3552417529666667,5.9954286119999995,6.6659060619999995,1.741401225,3.80272963,4.035349304,6.403978065333334,2.59343916,1.1134308689999999,6.842293586,4.527806142,4.208377965
OG0006084,5.868245518666667,7.447805613333333,7.879249066666667,1.1986967091,1.4605481960666666,1.4001360395,1.6661106725,0.671564957,1.89462541,2.947088276,0.625315068,4.056132443999999,4.557088816,2.8674999,2.8181182499999995,2.7278014950000005,2.9577702919999997,1.6204569954,0.5812932331666667,2.3688393762000004,1.6700434928,4.51549125,4.171927372666667,3.2969458092666666,5.321694541333333,3.7022115,0.8617118257,3.988639749,4.200347808,3.9694191819999998
OG0004994,19.53574552,17.203103666666667,18.90651044,1.4326056041,1.0408843375333334,1.6094776115,3.26403115,1.3287733955999999,2.17806706,1.481279074,6.046090399999999,6.923479836,6.083781256,6.043280670000001,5.7394453500000004,6.2370706049999995,5.139961151,18.473550162,7.809964843333333,4.657194130000001,5.408054342,1.8326004749999998,5.365372469333334,4.670850697333334,4.446560799333334,3.1762647150000003,2.2053786140000002,5.967046331999999,4.043690777999999,10.686279934
OG0005796,0.8072083746666667,0,0,2.716310762,1.0996947074666668,2.7548539736666666,1.5670217349999997,5.032722113999999,1.6313972149999998,1.4874747888000002,4.564780808,9.921774408,7.3413179280000005,6.00795657,9.78244479,8.5743846,4.616103477,25.783210636666666,24.488334400333333,2.3299547896,2.4244290684000003,3.8541042000000005,2.1189027888,3.025030239,2.1512207178,4.11156408,2.8723016749999997,2.9323573106999996,4.81858299,4.12580786
OG0006114,41.45381041333333,37.54286053333333,44.124686213333334,2.5277719258,1.5196835866666667,2.733225968,2.854128575,10.111959788,5.79645965,2.6687859,8.410136168000001,22.474051235999998,11.916934792,9.899759249999999,7.7482332,8.77013298,11.014895315999999,10.174165598733333,16.203249865,4.848989809999999,3.897824848,15.66808425,9.874833756666666,8.900499146,11.144136770666668,6.787904976666666,33.802602799999995,7.518665250000001,14.877469026,9.194563322
OG0007350,0.9653944026666667,0,0,5.350059209,4.469443975333333,4.832237696,10.968077674999998,1.2813371578,8.916938325,14.941488891999999,16.32165304,42.99532692,35.66618048,12.1695129,17.06920587,12.78537777,30.287285034999996,5.072583353733333,5.701089897666666,19.078465341999998,20.015891572,6.883047674999999,2.264685437933333,2.7983010337333334,2.847194861,11.982824555,17.94520531,16.48720817,13.133376384,15.804067952
OG0005899,0.7698003106666667,0,0,5.252807373,4.229246637,5.401553787666667,4.9953772249999995,2.4080472360000003,2.59494301,2.91232766,5.298196344,8.34657642,5.94847036,6.24421953,3.9846065400000006,4.725631665,7.165463853000001,9.975725326333333,5.058284262033333,3.165771544,3.195211684,2.90921625,0.4359996984,0,0,6.2207255283333325,6.169028319,6.474260194,10.000670478,8.191344039
OG0003827,81.19005906666666,70.93255613333334,71.4639084,88.1562033,67.84403673666667,77.67153119,86.65658525,113.9589934,84.72100664999999,129.53672468,29.410653776000004,59.3648328,54.27969456,56.6858088,46.7460396,41.82890085,43.0599216,210.83703158999998,204.01095435666667,30.00422302,28.620288000000002,44.516517750000006,130.48958976666665,97.36680506,95.04283315333333,103.42124996666666,37.94210227000001,54.69824914000001,32.207013468,29.555272259
OG0005175,23.69319206666667,20.882995,28.90599552,4.349129803333334,3.6964812389999997,6.484536780333333,2.76946575,3.475620624,3.518685155,2.339088136,29.236876648,13.322822604,13.713999487999999,16.98471639,17.640086580000002,16.919066429999997,11.182170939,8.720667093666666,9.270161161666667,7.453696880000001,5.644345626,10.35659745,5.671954502666667,3.360884849466667,6.492873506,8.117557348333333,8.162547614,13.059410562,12.007485486,10.382493878000002
OG0005109,4.838601253333334,3.8062786159999997,4.83812852,1.3387848558333333,1.0965391807333333,1.4093701592666668,1.03501608,0.6427239336,2.4867649050000002,1.825444896,0.9638298432,2.9300880336,1.0060605296,3.33651744,4.16312541,3.833902395,6.658026261,3.5675114992666663,2.7029468276000004,1.0644511176,0.801672403,2.78793585,2.852694649,2.6547779253333332,2.3551444914666666,1.6229902021666665,2.3042382999999997,6.353280247,7.792926527999999,4.444369619000001
OG0007204,9.592920906666667,5.63284728,5.998796906666667,1.8055449155333334,0.8233049047666667,2.2801337339,2.039116025,4.183469094,6.189949185000001,14.413074720000001,3.589730984,11.398136568,4.993340128,5.65267302,6.7204701,3.3559096499999996,7.92855388,30.650706461333336,11.452689583666666,3.761394022,3.0030706724000003,3.01690305,3.6271190853333333,4.963896844666667,5.881693990666666,7.71568031,4.341563443999999,1.9647610572000003,3.729139512,4.847569482
OG0005196,15.759821786666667,27.31368108,22.29730508,27.666253743333332,12.771863738333334,36.920510660000005,25.78438125,2.50083064,1.76646049,5.0498415,20.363392952,36.51510408,31.114986952,23.068848060000004,30.7033713,25.09073226,40.122058280000005,13.618852646999999,10.633334683433334,7.768147388000001,8.884996985999999,1.6650036000000001,26.061083612666668,7.792843622666666,8.184743564666666,47.53167596666667,17.327099049999998,14.757314967000001,17.831448822000002,25.671030659000003
OG0005524,30.746467946666666,32.74546812,37.06269853333333,11.159266635,5.562255310333334,18.384016786666667,8.6205733,2.4235432479999997,3.6244552100000003,1.2411760988,26.426508696000003,18.474382836,14.64136884,15.320759039999999,16.59660786,14.915865555,20.386641267999998,7.163177407333333,11.163936499,15.921364354000001,16.935074086,8.746061175000001,17.844685119333334,10.104267469333335,13.259935472,15.974343558333334,8.883804854,29.454091296,28.070498802,14.963201576000001
OG0007219,29.097033813333336,27.993714733333334,29.92515456,3.0910878533333332,1.1929622140333334,5.0729013683333335,3.3640960000000004,2.134665106,2.5460171,23.483296759999998,14.082122544,20.197565388,12.846206856,8.219701800000001,9.42112971,7.696724895,10.237984525,33.40752041,11.651685978666666,3.5789024200000004,4.080179808,7.208325,2.907608875266667,3.8728492572,3.0247659288,6.1954622383333335,6.0140886170000005,9.004976409,16.75043172,5.796421370999999
OG0003283,6.44405768,5.795687705333334,9.737428733333333,1.0772174086666666,0.5214589181999999,1.1706855801666667,1.8449190999999998,1.2647842242,1.71889442,0.9455912664,21.745829951999998,11.3703954,5.289383399999999,4.85970705,5.670527310000001,5.641859520000001,2.5385922257,4.811228201333333,4.67873246,4.036317726,3.2769111779999998,5.24736855,2.5973941340666666,2.4597837427333333,3.2500489924,5.866134321666667,5.494548849000001,11.764318444999999,5.035394982,1.9521401053
OG0002891,19.9038292,16.26063548,30.1037262,4.6967818003333335,2.534002430666667,3.860277523666667,0.8985796475,3.348033122,2.8825775,1.192446002,5.594988559999999,6.225517116000001,4.925279184,11.33475876,10.51538382,10.483700265000001,10.043606257,2.446637036633333,4.044916536833333,3.4965880370000004,3.7019423300000005,5.637321675,9.545709712,4.329650257333333,6.349398454,4.9163202833333335,5.859655341000001,19.331193993,13.603481226,8.724648013
OG0004172,7.035595653333333,5.297809010666667,6.90059652,4.573598967666666,3.480285970333333,9.705484521333332,6.771963124999999,2.354554342,1.7909659399999998,2.218917052,9.118641672,9.271187016,7.4448129839999995,6.72765507,6.68709243,7.050269835,4.849186224,3.898559861,15.947489643,6.91986143,6.6765517160000005,2.5525701,0.35197219306666666,0.1338522028666667,0.2729042862,6.126242763333333,1.84832163,6.186004139,8.57032659,6.966908805
OG0004736,12.50090624,6.497854733333334,9.111340706666667,15.134262322666666,2.307393782466667,7.709631526666667,3.1155765000000004,3.24260244,1.936709625,0.9727179043999999,5.015184888,8.578354512,4.016250727999999,6.77396088,6.26231412,7.284682485000001,9.26149683,1.0430788091633334,6.272997391666667,1.3832853494000001,1.0524825206,1.82719755,6.712722636666666,3.6245916746666667,4.08252467,3.3770456416666668,2.773122141,7.292050895,5.1470779019999995,4.563564286
OG0004725,12.780602293333333,10.495544426666667,18.05765696,4.333797306666667,2.2468261812333337,4.287538387000001,3.004863575,7.892864812,5.22252218,0.6988437016000001,10.271655184,11.455867332000002,12.606839447999999,10.668358800000002,24.3798768,20.459574540000002,12.240220161000002,0.9046392032666667,8.616267714666666,9.019651466,8.964659272,3.1486707000000003,12.703914024666668,3.1830485815333334,9.022250925333333,4.269617235,4.305593871,20.470624596,11.427971507999999,12.180574051999999
OG0004637,13.144188253333335,5.917230146666666,11.717965293333332,3.338039969,1.7401874988666666,5.810910251666667,2.590226375,5.701280074,8.024628315,1.1627208604,0.3793790896,10.73592702,6.6219056400000005,10.777334849999999,12.75327369,11.064325140000001,9.767793258,3.263480959066667,7.788169331333334,6.558729046,5.650233654000001,3.692162475,9.630004197333333,4.1245651206666665,20.541432300666667,7.988040558333333,2.6771277600000003,14.192482337,15.906757542000001,7.732547971
OG0007342,19.08625716,22.595113573333332,22.00483172,17.430582792333333,18.97640228,18.05010044566667,10.525612474999999,7.4344663540000004,7.705519195,63.83061784,9.623750136,33.64534992,25.189848208000004,16.39432332,18.06452847,17.191049985,17.560738816,60.42084802333333,43.30800066333333,3.0207074280000006,3.602466954,21.252345749999996,6.864803343999999,8.358859021333332,7.666304002,18.3151579,23.27307337,7.584232553,7.481919689999999,17.47039561
OG0004897,161.182482,105.5071916,143.4946916,17.573627214,13.904242806666666,35.56510382333333,17.0828362,22.98914576,4.773534175,1.1161636903999999,73.02372392,54.827758440000004,46.98388575999999,31.6664937,24.5954259,29.404069200000002,43.35282036,23.384365503,23.987037624333333,48.89572484,51.8090565,9.412598925000001,54.46712376,46.650839293333334,109.67378212,51.16705208333333,5.504277559,43.52163564,67.1468478,48.44752208
