Orthogroup,Gafu_body1,Gafu_body2,Gafu_body3,Gafu_tentacle_c1,Gafu_tentacle_c2,Gafu_tentacle_c3,Gafu_tentacle_sw1,Gafu_tentacle_sw2,Gafu_tentacle_sw3,Acte_tentacles1,Acte_tentacles2,Acte_tentacles3,Acte_mesentries1,Acte_mesentries2,Acte_mesentries3,Acte_tentacles4,Acte_tentacles5,Acte_tentacles6,Ando_tentacles,Chfle_tentacles,Chfus_tentacles,Cyca_tentacles,Enqua_tentacles1,Enqua_tentacles2,Enqua_tentacles3,Enqua_tentacles4,Enqua_tentacles5,Enqua_tentacles6,Heau_tentacles1,Heau_tentacles2,Heau_tentacles3,Heau_tentacles4,Heau_tentacles5,Hecri_tentacles1,Hecri_tentacles2,Hecri_tentacles3,Hecri_tentacles4,Hehe_body,Hehe_nematosomes,Hehe_tentalce_exo1,Hehe_tentalce_exo2,Hemag_tentacles1,Hemag_tentacles2,Hemag_tentacles3,Hemag_tentacles4,Hemag_tentacles5,Hyva_body1,Hyva_body2,Hyva_body3,Hyva_tentacle_1,Hyva_tentacle_2,Hyva_tentacle_3,Mado_tentacle_i1,Mado_tentacle_i2,Mado_tentacle_o1,Mado_tentacle_o2,Neno_tentacles,Neva_mesentries1,Neva_mesentries2,Neva_mesentries3,Neva_nematosomes1,Neva_nematosomes2,Neva_nematosomes3,Neva_tentacles1,Neva_tentacles2,Neva_tentacles3,Oula_tentacles1,Oula_tentacles2,Oula_tentacles3,Sama_tentacles,Stgag_tentacles1,Stgag_tentacles2,Stgag_tentacles3,Stgag_tentacles4,Sthad_tentacles1,Sthad_tentacles2,Sthad_tentacles3,Stmer_tentacles1,Stmer_tentacles2,Stmer_tentacles3,Stmer_tentacles4
OG0000288.1,5.706229,4.86932892,8.64668436,2.716505372,3.228568768,6.828633,5.66647888,7.51678416,5.88099176,12.21877748,7.55630656,10.13267473,0.601600536,0.79736119,0.645109498,22.42494221,24.88400618,15.35133373,25.12771775,10.38424096,2.35646107,0.540341195,53.85939664,37.71078808,30.44867644,58.96176664,61.2493728,16.584883,12.45138258,34.33666236,38.7679656,62.80112748,27.61193089,12.27121353,15.67457265,33.38448568,15.56646118,6.0509943,6.48958986,10.84916052,6.85660005,20.79093031,74.67174935,45.34351756,18.37714656,23.61198282,3.664876021,3.730459166,4.403255164,4.952889667,4.336941757,6.097097873,5.163850244,4.442330796,4.589779936,5.637948296,6.285141675,1.698038187,1.689566911,1.5052279,2.665704527,2.28547962,3.095339422,10.68947873,8.12086415,9.941347374,21.97646808,17.4251482,24.20979626,4.905242236,16.61613665,34.77727385,20.30383513,12.02188342,36.17757534,105.9319184,84.8087994,12.41440779,15.90938605,58.10747509,74.11738387
OG0007223,3.465015124,4.040585516,3.27174688,3.670609552,4.05925308,3.923016736,3.25987452,3.004331088,2.66106996,0.847095711,0.632410375,1.002863985,0.319644401,0.422136135,0.599190437,1.039475444,0.936843809,0.786434136,0.70201541,8.469850424,2.384833565,2.16026822,1.057664608,2.404494915,0.334922009,1.561464772,2.18186761,0.225951434,1.458184728,1.195802681,1.408421633,1.903671151,1.520643524,1.085618845,1.851267034,1.38348373,1.931209011,1.834169049,2.093383062,2.111595399,1.601630739,1.516673524,1.433295644,1.898725721,1.03180879,3.774368231,12.9107232,12.5434295,7.848406584,2.561478226,1.854017253,2.058369839,0.517440894,0.754815377,0.417495967,0.782590969,3.4211799,2.154323025,1.849605402,1.112727253,1.164176969,1.173806938,1.988435002,2.169148425,1.084656976,1.15241917,1.110653752,1.143377229,1.901205618,2.519669255,1.568790998,1.65271455,1.933437341,3.094069444,1.238416456,1.213749243,1.05774091,2.111771646,1.430791563,0.609882876,1.182248054
OG0005969,7.6803634,6.54750524,6.49628796,7.78437824,8.55506864,9.50615408,7.40750172,7.86882192,6.52124828,2.681314515,2.118754614,2.405795909,1.390576193,1.188528508,1.46294699,6.831496342,5.084927133,4.458831344,6.066755225,1.482869262,2.939789935,2.597897852,20.53601878,9.454089792,3.279824369,2.583676194,3.704826496,4.087338528,6.693728496,6.828697512,3.947922888,4.109113008,7.624767696,5.405542408,4.620876456,5.03875568,10.48855954,2.69525286,4.7519325,3.24082998,2.85978627,4.360165751,4.728096044,5.688829336,2.867554938,2.342461003,21.540791,19.64904729,27.72493048,18.84752857,20.47382204,13.23108353,1.885960212,1.350149664,1.031035938,1.0319179,10.2328479,3.341815358,2.300654763,1.235887797,2.075729453,2.17374582,2.607951413,2.472589883,1.442111159,1.226201763,3.39076023,2.760656925,3.647926945,7.148242971,5.016206888,2.940545924,4.122240023,5.07278748,4.22856948,9.413833578,13.82383765,4.737306173,6.229142669,11.33557168,4.015184899
OG0004137,6.81295176,11.72681216,12.90979356,2.929401504,4.89595056,6.33048012,5.27234084,6.94460124,6.10612088,6.134560179,7.268408906,7.070852866,2.787023954,2.795799512,2.743909256,9.533965463,10.58658729,8.398314991,2.491591575,2.156794402,2.16463864,1.435004586,8.114390592,14.75228614,8.431592288,10.6149531,6.839164416,10.17271282,6.734801892,8.678108712,11.57025215,11.93918435,6.88509822,6.979646688,8.482446056,7.408973376,7.288385104,8.92339632,10.35693,12.20207355,10.08337248,11.47567198,8.084417863,8.076112725,5.850652731,8.903488324,13.4389835,11.71615501,7.779705782,17.72264422,20.94613303,8.005525262,12.27902278,8.687102104,9.083016088,9.847093308,2.9190663,8.403649366,7.089413618,5.25843808,12.42938739,9.915743992,10.97413281,5.456083374,7.56634669,10.07873528,4.695504905,3.73659091,4.40463764,0.78912632,14.30282098,9.742827558,16.13915967,15.67178581,13.29023404,12.2125273,7.091798544,28.31935813,33.36851256,20.42277888,15.39739145
OG0003542,12.04461052,16.05333516,14.36308388,6.92867688,9.76422596,10.8470014,14.7302356,13.9607608,20.46174908,5.40502303,4.743613039,5.277226317,2.024599659,2.569606325,2.561191116,6.811380389,6.669763232,6.732718322,1.116565647,4.198703628,4.908271655,2.298829192,8.204366744,16.2798921,2.801276139,6.882844192,8.451234232,3.992652496,13.91586924,13.43017712,13.86482042,11.36251007,11.12319499,9.095056936,10.7709719,11.7664022,10.26743945,9.29187234,10.03451949,10.17408573,8.15943456,5.68172876,4.296862848,6.335837625,4.119189953,5.633197591,0.701998052,0.55802409,11.46738845,1.068013792,1.044429139,13.21305167,6.162703264,4.117619716,4.433362112,6.154753184,2.783409075,3.786337058,3.562260744,2.651762831,17.00088593,14.84878685,14.94618115,9.98758831,12.84566261,12.19610027,6.00708667,6.564212525,7.806429345,2.856096043,5.094783834,8.710166868,8.042133055,6.163423811,6.721807074,7.57387419,5.667172554,6.3718346,13.28431607,6.34755809,7.024992603
OG0002322,10.07092184,9.17749636,9.46437796,7.53197916,6.7532658,6.78357476,7.98280468,8.61706424,9.23317084,3.045881718,3.056543809,3.50407607,1.912289475,2.309794696,2.467712346,4.328406203,3.464819226,4.031499824,2.379274675,0.8518389,2.42300824,1.422516858,2.544786541,3.123055141,1.073810774,3.488377855,2.592488903,1.762189391,11.77818424,8.736694512,8.600585448,9.49849992,7.19940312,5.486142536,6.190301936,3.800090168,3.167609984,2.065440978,1.621450683,2.106094932,1.776597975,4.755515679,2.026070114,7.991476395,0.984827702,16.1412576,6.544888914,7.349862334,4.212095042,8.834569241,9.93549538,4.628035425,12.87694333,10.769874,9.395951112,11.45323306,2.923619625,3.2010902,1.834227354,1.316179362,1.393643609,1.773078255,2.255762076,2.284158069,2.159502437,1.524605309,2.039455457,2.439362185,2.359928292,0.983282052,4.466330481,5.834451791,8.218071444,4.88396922,5.374924434,4.419400146,3.660658488,6.999876905,7.628428717,4.48006508,5.418726829
OG0005293,14.332937,17.29118064,17.04125328,18.489276,16.83986888,14.08572448,11.805502,12.34291876,11.92459028,8.024675472,7.17158101,8.345873613,2.875754596,2.770787052,3.103919104,6.791476406,8.578468294,7.206301696,10.36393953,3.303953436,3.161557175,19.7163208,31.77487398,38.33284112,10.77606589,23.88376659,32.29439119,12.71939726,11.59409815,11.55935836,9.021706512,12.43292014,21.43483415,13.87055214,8.8881604,8.96551656,13.2893516,5.9479056,3.80486214,5.61811788,5.41811619,7.274254821,9.68689741,7.215706768,6.00157167,5.653389854,69.92286737,78.55737291,34.66581801,97.12709296,96.74876107,41.52438254,7.636151216,6.91706648,6.48912858,6.83036092,24.29471025,32.3432921,21.36269838,9.22509343,20.11227085,25.92130178,18.58514525,14.36021345,13.91056573,12.57692054,10.48782937,9.245903485,10.27978302,44.67516921,7.200010104,10.9393254,10.19365549,8.427945211,7.024420974,6.459185022,5.284641834,5.485472246,10.01421023,13.6879655,20.51221234
OG0007135,28.9811196,22.40375112,21.41206464,21.5169304,21.71738284,25.71990792,24.2054324,21.122063,23.02435544,4.608948498,3.813488679,6.617618612,1.41073242,2.4334156,2.237661305,5.633229932,5.075706438,4.753406053,4.54149095,32.82278286,5.473341835,11.18473299,6.539860264,8.456188328,2.665596707,5.34327164,5.055480528,4.192595624,13.49262642,6.222191976,8.91232524,10.46760406,11.97325912,20.71451362,17.95074646,16.30097039,11.82276614,12.98691738,16.96460328,13.07642913,12.6808713,10.29732505,7.818082865,9.81527836,8.151144258,7.865504569,296.5846765,348.1243215,71.66735094,146.3843883,137.1909515,5.137477431,8.043592816,6.472060752,8.97899426,7.883796208,24.15213675,10.89000741,7.789702158,6.424526626,4.326490994,5.104016848,6.706030338,9.726989132,4.685952866,4.182081512,5.20724412,7.23543535,7.466078035,5.730676635,5.92376737,7.606228907,12.67090564,4.796535335,6.259794228,11.92024574,13.13096885,8.415287351,8.469025354,6.899084432,4.517618743
OG0002698,7.71942468,12.18262164,12.90930732,2.888058948,4.57799012,5.48900128,6.09720648,6.48060672,7.28517184,3.5886521,2.777379319,3.748943814,1.643414009,1.771208602,1.962515766,7.334861501,5.741249844,5.730100222,1.572316785,0.730956244,3.147760465,1.319434081,4.13405356,3.46411674,1.398154044,2.844296532,3.153275126,1.43703672,3.90450606,3.387114276,3.76627524,3.134286464,3.259650576,4.175704232,5.952712472,7.178558072,6.707558872,4.90046193,2.82285216,3.82362957,2.86444809,2.485379114,3.116249443,2.054646763,1.784178215,3.045763546,6.553343101,6.081004022,9.688189345,6.390017196,7.138732355,7.681260847,3.457713388,2.76836692,3.366958256,2.917406076,1.581357825,2.092354298,1.663301419,1.682363791,1.309307297,1.547480155,2.1522566,2.084697311,3.238921266,3.798938514,3.03174027,2.68857654,3.167536515,0.814099786,2.995562763,4.095734092,4.940452483,3.271487234,2.205623981,2.310529018,2.46769765,4.755468599,4.782502441,4.822663581,3.659039506
OG0006772,18.02467368,14.92995868,14.55101564,13.08463736,15.36165876,15.91082632,19.38501112,15.61567864,18.51046796,2.335464263,2.223586497,2.572637496,1.016226574,1.151181514,1.310233203,5.539263631,4.766696572,4.068276619,9.66261595,1.656091556,3.55006063,4.226210604,9.32155028,18.11978056,6.35153484,8.823489192,10.45851531,4.57608452,21.97724365,20.99813243,25.96772833,27.2440754,29.74784249,15.92716546,10.1873072,10.72827006,20.17950844,18.44598069,6.96586446,12.80652417,7.26561468,16.02203766,19.01401117,14.91818338,6.650862287,18.24626139,27.72181283,35.38765391,23.31527148,28.99505271,29.06779804,11.93644135,11.86214046,11.89150607,11.71250505,10.8040345,18.36423675,9.372653276,5.570511002,2.515800596,3.809484224,5.114963028,6.472075764,5.890032666,3.591495054,2.8513464,11.58763106,10.44110925,12.94457522,17.93481025,13.29809371,11.99648055,19.21345835,12.4492875,8.63720259,21.00123747,12.79401412,16.31947924,18.89674547,18.66623851,16.16572801
OG0004831,11.9009266,10.42372948,8.10039372,8.50648516,10.47304232,10.835048,12.35539892,15.25918368,19.37500268,2.454866964,1.756334667,2.22441318,0.741769938,1.022778567,1.037764846,2.484182415,1.861253458,1.931178121,1.663244775,0.571758804,2.098842215,0.641042917,3.518175696,25.55043613,2.31586544,4.627997864,12.41458081,2.339418329,5.063618196,9.08776596,8.397023544,8.610655872,7.543982628,3.767712872,7.86085188,8.138023992,7.338791376,5.42349891,5.45584329,5.82499215,4.68387954,2.75527708,3.715091101,1.930037994,1.448102247,6.709251845,0.12179422,0.187459941,1.732897683,0.358668181,0.438997001,3.711725137,1.488890982,0.586373057,0.69174143,1.50072418,1.873381275,3.800940864,3.221594264,1.601273955,3.96371857,5.259959866,3.948393918,3.550753906,3.443214362,4.111732282,2.156117548,2.45509719,3.11577344,2.208243919,3.560359706,4.927897042,4.991744866,6.727672467,5.135943048,2.86255696,3.149080495,8.818397301,11.67085726,4.78786725,8.332087855
OG0002693,4.49545088,2.646547592,3.257277188,2.769558208,3.926116516,3.052784904,3.440670708,4.868478,4.40971056,1.486350598,1.39158093,1.742518462,0.691649631,1.001679073,0.68332345,3.409134707,3.306837985,3.865103374,0.817692928,1.094512503,2.77948463,2.271151168,2.032560925,2.987208246,1.757870257,3.683195936,2.939732656,2.107137514,3.286220028,2.94147268,2.764499228,2.851839572,3.477431412,3.601303552,2.360769639,2.434445143,4.010542592,6.77396088,8.90078409,7.86273615,6.55144308,3.371917727,3.317680738,3.006707208,1.779540651,2.959859256,1.228977581,1.584120843,2.839342917,0.480119178,0.447993267,0.409969087,4.083086556,3.19083914,3.238812904,3.356647996,2.505536775,1.785842569,1.41699635,0.94777633,2.557486854,3.20883262,4.122491576,2.517557325,2.597840881,2.654518065,2.304964877,2.6567671,2.75297126,0.783023887,4.440862726,3.649156197,4.29642649,2.814770902,4.96353672,3.295903409,2.856501338,6.277246124,6.239632519,5.828879964,5.44782867
OG0004238,10.61368724,10.88768348,11.4566248,9.01156696,13.17378136,11.50804468,17.67263592,15.54497124,19.42897532,3.900353985,3.43942522,4.521828828,1.584020015,1.930851688,2.168940631,10.81852486,9.819149901,10.43369332,1.630840615,2.305313906,2.36680152,2.406698932,9.787723736,3.347814103,1.822789847,3.151562126,3.734481296,2.828722529,8.10273282,11.82723797,15.10113914,16.1894733,8.243623752,4.976808368,9.088069928,8.659148736,6.689093208,8.33679999,10.24982829,12.67777143,9.23371974,12.09541913,12.88770394,13.2502454,18.57285619,12.4957775,8.857291624,7.6733684,6.282472073,29.89973498,35.36883562,17.8049953,4.99786748,3.988033412,3.868285332,4.71526698,4.267713375,0,0,0,0,1.224757401,0,0,0,0,4.36026929,4.37326461,6.598785895,3.41104565,15.60602385,21.77947255,16.94043688,11.63762853,14.43495053,13.79170373,17.06986493,23.70301492,58.21207388,19.46982096,22.47666154
OG0006838,20.58359272,20.147557,18.3865578,23.36277848,22.89931072,31.47658432,24.6298794,31.98563708,31.02632608,27.8147034,28.83279531,32.26289385,20.57756007,19.58144945,23.37244811,38.4534777,33.4552251,32.07339267,7.375792075,4.222209124,3.05105601,8.93105532,4.920568632,10.81158187,4.166813392,7.4346328,6.506298008,2.554715666,13.48616615,14.54147058,12.19328838,12.56098553,9.686164488,8.050717584,6.318033176,11.90972944,8.72627392,10.58980473,11.84397849,11.84969763,9.55634652,15.83596453,11.5734634,8.577210517,9.476828137,10.06414721,6.917125925,7.08241792,11.0574306,9.454842549,10.23832941,8.847264565,8.354391256,7.626039708,7.203691708,6.457527012,2.9321289,7.133465318,5.896894052,5.57561032,3.948340522,3.546669112,4.975732958,8.863015154,5.451304432,6.880261486,7.268917695,8.58990652,6.156460115,9.106112541,8.35829009,11.58958045,15.42703582,13.18804706,8.562100842,9.014784486,6.477843426,12.53219382,14.23166941,14.26271936,15.70372504
OG0004964,5.3609986,5.42323732,6.8430176,5.466148,2.886579968,4.85502536,2.107084572,5.5396918,5.09231048,5.434529254,6.898860408,5.792906933,11.97460924,10.23584053,11.32384014,14.80936884,13.56724584,8.169450982,7.306106125,0.912767402,2.216496705,1.668556164,2.950178123,34.01761418,6.435021824,11.04236599,44.4542896,3.910037712,6.923163156,18.26819249,22.60803854,43.48111404,15.64434035,5.639264064,5.161683352,9.798997992,9.057096272,11.68086285,8.85503097,9.99489402,11.29756032,12.10819383,17.95054142,17.82333333,22.45836111,6.736829975,0.7974124,0.994563479,2.871418271,1.799989099,1.910635027,2.61399249,4.169245548,2.43127359,2.833358824,4.090018032,2.66697405,5.62580256,3.873826404,8.815359224,6.724745636,5.352228154,3.920547904,3.340747438,1.59013555,1.677472717,5.130460205,1.880643434,1.606294287,2.067270913,6.880608769,10.80916408,10.33144091,12.84042031,4.103879178,44.22576756,31.37016064,5.678485486,9.040931976,29.78143343,26.37756701
OG0003894,1.746894188,14.451458,3.527638784,0.184575894,4.09365456,3.341327824,9.30651204,17.9987814,17.68430568,26.15010299,28.69904224,14.58296368,26.95219747,30.36025113,25.79166172,34.96360362,33.88955163,37.24206915,69.57560425,558.2032344,41.98945115,5.298136052,27.64462322,19.19938972,61.05260448,58.82221464,48.70085696,24.04718198,86.44983984,48.2208636,46.93704288,33.7090026,64.3145412,37.09259064,73.74069528,62.98382216,44.23368712,57.4192044,36.2646342,43.7247477,174.5000928,39.40027205,97.64623358,27.67497045,39.00149863,45.84531273,26.6625678,26.3514481,44.18731101,292.076713,287.0716096,183.0393277,29.96211244,24.89815992,30.94494108,26.87723296,53.72485425,157.8975786,179.1262263,263.428632,34.97384604,33.86000548,55.90801482,100.1757016,72.70559548,91.84112,48.7901531,70.71854335,63.93236785,402.5260426,8.927470082,25.34220059,33.24044894,21.60528608,62.39129544,29.77871247,52.55149518,44.08104709,24.22714776,18.69812765,10.75317521
OG0004499,13.9068692,14.63639128,11.78272976,14.75949104,13.55932916,15.94413376,13.59381168,14.4846844,15.05852864,7.560715536,8.412283814,8.421038175,4.532024585,4.877832443,4.834484578,11.02915945,9.129908249,10.54111972,2.4875913,0.673234288,1.595248135,43.32977572,4.36030224,11.15296095,2.546140195,5.876604496,7.236085192,3.423946697,9.367679412,10.12717306,12.18191957,5.347395144,10.91839804,5.184048016,5.866965664,6.67181284,9.261154336,5.42912193,6.0305688,6.59075616,5.66740341,3.497065379,4.184363097,4.57638463,2.941790826,4.613567557,18.7268949,18.59098191,10.337308,13.28046047,13.78178533,6.053001283,5.639438936,2.054419923,2.766354556,4.925546596,2.36934855,3.338611598,2.242573264,1.459283312,1.746358897,2.115389332,2.888349828,3.481926462,2.170021449,2.144610293,6.366906715,6.77933841,6.33298796,2.387998495,5.412173703,5.453311427,7.152189122,3.680139262,4.22572725,2.560508162,3.035896208,5.411653673,5.062461552,3.541403331,2.174986479
OG0005263,30.61237376,29.93443364,15.4470344,46.6620216,26.71005464,42.9580884,21.28868124,34.56279012,16.84849964,5.154877233,4.78967412,4.911217718,1.479527283,1.556419401,1.729584053,6.465678516,8.807438288,5.26766647,7.9662288,1.210143579,2.542999955,3.1949324,20.75392922,10.66449406,5.38374172,12.1137067,11.10355954,7.310361744,9.338513184,9.670330488,10.40597813,11.47654654,11.82581291,12.19498028,6.895022792,8.774247216,9.529218384,5.89847589,4.12268292,6.20538705,3.85830486,16.15634632,17.83959492,8.629862556,8.663495195,8.200309407,10.87385396,12.97962061,7.267455076,13.03579461,11.70904899,5.162137817,3.448993144,2.728566832,2.813558156,1.281023719,7.392117375,25.28546222,31.33464166,10.12727225,24.60613161,28.43844262,21.56845986,14.5637056,53.63387918,39.60327924,8.84161811,6.812723775,10.85356519,3.817172648,8.105688892,8.099686937,11.44037509,21.83757796,9.99378225,6.607148172,7.559061156,22.534056,27.75077829,22.69964578,16.69102973
OG0007027,14.82529552,15.3548514,17.15013052,12.89228892,15.239572,15.48637932,20.53569808,18.79106896,21.85235496,12.38481358,14.85922418,13.94342899,11.0542355,11.05315445,11.41337627,10.56640774,11.33077156,10.45092649,11.67007763,33.78323284,24.0439543,25.79197324,7.455426048,17.13827646,6.219762864,6.556711168,7.938275968,5.822248992,22.02689908,16.93918153,14.35785952,17.73610675,23.19886842,9.839547592,10.35471466,9.78898536,17.46649066,22.03728822,23.01932223,21.76786386,20.01686985,24.49099609,24.41539397,18.24312319,13.76839725,35.68261333,172.2123509,169.5233016,133.441337,61.7942087,59.17902813,38.67973118,16.83792162,12.1375362,14.36800568,14.80299927,56.847267,9.608690294,7.651940478,6.276886686,4.316452546,5.389284978,8.001443996,9.792052158,5.18448462,4.963211596,17.61176196,15.7243372,17.38962927,18.78014186,8.16006336,10.03870772,14.44265031,14.03143529,7.345526088,14.17002126,12.7195477,17.05044196,14.47545352,18.19758198,11.12163868
OG0004166,4.64448344,6.44203168,6.12431436,2.953912052,3.47424558,4.4033084,3.786833068,8.86326376,4.80105272,5.398197596,5.269595397,6.851739477,4.097337706,4.940151623,5.035220168,12.51462401,14.59231156,16.39149172,15.5107088,1.75623763,2.56091868,2.42873884,14.96935927,16.29970849,7.044270968,16.28652082,7.786757384,6.35764024,18.01921867,23.28253528,26.90807792,35.71612044,12.36480227,18.05421033,14.88507194,25.95751452,16.25390166,13.79521449,11.92065822,15.76067625,11.0972943,22.61761689,58.51159915,14.04297399,14.46872326,17.11803058,3.29797554,3.11821874,3.354037192,2.824288285,2.836337608,2.138813815,8.08349228,6.139349904,6.518369968,9.298960136,7.239773475,8.367633764,5.680480064,5.699809416,9.623881456,7.963426044,11.43640868,9.891555604,4.619047678,4.085007584,9.26386903,9.64053935,13.29932806,29.30887167,12.8852241,17.23615483,15.49321954,17.95655164,13.34550706,25.2213137,27.38829673,21.11516892,28.96637208,21.83693054,29.94843184
OG0006858,13.94949624,15.35266332,12.41204588,10.0594952,13.37245092,10.21132364,16.24195576,11.81166104,13.08054484,2.642947945,2.396490426,2.651363154,0.933901665,1.056479677,1.127718555,4.659990874,4.212797765,3.532819202,3.39003015,0.917324001,1.305935093,4.76063566,4.863247648,5.480346592,3.293081809,4.856270048,5.15487644,5.269797512,12.44185051,7.945121184,6.947515848,8.26518966,7.776900768,9.60261316,5.986150296,7.580997256,8.524555256,8.59827042,4.00037022,7.08954687,3.78297081,5.457426636,6.324742975,4.287860332,5.233980385,8.040895136,11.24308566,12.03693663,10.70536005,7.991678371,8.703459125,4.780716357,5.4874185,4.72868274,5.58232258,5.27028194,2.247736275,15.52120268,13.2408464,7.81250225,11.78158712,9.482835922,9.840188652,10.30331886,8.939771904,8.199649948,4.22066658,3.766436505,3.94480697,3.328404923,7.16471212,7.39732843,9.403765765,4.322348447,10.51210469,8.04652032,6.885787026,8.702019908,9.60720405,3.86416103,6.311353122
OG0002095,7.28744096,4.17919228,3.26649954,3.786273892,3.344395188,3.056237208,4.86710032,6.11126692,5.80128892,4.005363923,3.585493747,3.623351589,3.022755791,2.968979002,3.541467578,6.593517623,6.138121275,4.992550607,0.560280063,1.336859947,1.666639735,0.921296112,0.485661893,0.356499539,0.372534064,0.505938798,0.959800279,0.425364962,2.976611492,2.408354567,1.96546492,1.590750143,4.170548928,1.776446784,2.198318584,1.822582871,2.350379584,1.694083761,1.243300185,1.211936229,1.704253257,0.804660096,0.893176383,0.515549366,0.50083469,0.600534385,0.939698333,1.732223595,6.671280414,8.604480537,8.520612755,17.69107443,1.484578064,1.084229426,0.790836692,0.991007285,2.40370425,1.232184785,1.226858534,1.413231932,6.529957028,8.388538298,6.137710012,1.404819392,0.815925587,0.744059911,0.780383513,0.547536958,0.986512078,1.171473952,0.60884156,0.71221469,0.533103376,0.827241347,0.936585005,0.833542464,0.718676246,0.566481871,0.693495972,0.989777289,0.787029469
OG0007013,24.22095156,23.61643368,14.51714092,22.14045216,22.31043356,32.9905736,17.58956992,28.16237248,25.31478896,4.867297534,4.954883538,5.41350183,1.246091081,1.178680382,1.402938283,8.406285063,10.73946005,8.722756273,4.90928435,4.420602116,2.345341545,1.379017939,8.3914362,15.83269772,4.221517776,12.08290059,9.771396152,5.256016752,9.824553648,9.200124024,8.140956096,8.504029716,16.73001439,10.81882043,8.700977208,6.98248516,14.83232626,24.6384396,23.69415672,27.9202167,26.0259318,14.22115407,17.85030918,14.88505793,14.9111779,17.11213457,17.33759953,18.02266955,12.84935311,16.1465703,18.69035372,14.50533454,5.424861308,5.017643304,5.336416668,5.338826536,3.4364727,8.768504234,6.20968782,4.765245926,10.38982038,11.76783765,11.27947783,8.858850266,4.104630614,4.388510448,3.60203116,2.742036765,3.671977985,8.424729685,9.281358326,10.41637668,8.390149116,8.355532435,7.837131564,7.634965416,8.225982066,7.868346572,9.755230819,11.47679503,6.868334186
OG0004189,10.4037126,6.14238628,7.05408628,3.27970906,4.46425048,5.86725548,7.28521236,10.39840448,11.34312828,1.959713523,1.795928543,2.036207137,0.395697117,0.416966187,0.49890955,2.04791424,1.713414981,1.617670252,1.98394315,2.304267994,1.635476735,1.588488704,0.962954154,2.142046446,1.230464872,1.55591758,2.065024209,1.103298112,3.806271924,3.63643644,2.876068759,4.08406362,4.804732296,10.48600179,5.838580944,5.980660504,5.24477884,2.218062717,2.225173194,2.019089511,1.577319588,2.913715022,4.314582589,2.365236735,1.555701333,2.866036556,12.41566174,11.6738279,14.58892145,7.690023991,6.73722869,6.751468799,1.522778198,1.187180478,1.185309724,1.076517848,5.49497385,12.53377657,8.758332296,4.031718376,3.315250848,3.51185492,4.03219894,5.337891328,6.844272582,8.95304081,2.69541363,2.512970005,3.60115834,1.567468432,2.755299638,3.419459757,3.470070837,2.385848487,2.533038845,3.279883263,2.27899364,4.162282567,5.800437485,5.414920512,4.539167892
OG0007209,13.67898472,9.7335118,12.90371556,11.78329704,9.65275544,12.42833492,9.0345418,10.69010796,12.2179956,14.10596759,11.22069554,12.98087322,7.9001219,7.056142148,8.652276248,24.75004114,22.63224887,19.6743771,2.7914576,2.265472916,2.428773395,9.802431584,4.40304004,6.235322912,1.730549464,4.816427952,4.245241616,2.414151914,8.767792488,8.471696688,7.588317828,10.48628818,7.484921808,4.746517832,6.726492416,7.00915432,7.884682568,5.52682791,7.57387152,5.63107005,4.85384373,4.836189634,5.669905033,4.605167322,2.665350187,4.258316864,8.377762273,8.026899469,16.01284809,6.282247377,6.690154878,11.04945389,3.005950092,2.51309482,2.658407376,2.29165031,4.36585545,3.904902876,2.932401528,1.712623304,2.632049028,3.485397202,4.648575666,5.368807612,3.047790284,2.390253251,6.949659535,6.006286585,6.287819525,4.251939369,11.62494332,5.222641697,10.50432965,11.24205103,3.69723966,3.272580404,2.741618402,5.557462588,9.672271091,6.98893749,5.725509985
OG0001248,9.70178464,9.19046276,11.42611324,8.60912232,9.4296118,7.56301748,11.55768168,9.45850256,8.57488292,9.350802186,6.402702229,4.650473421,2.371583951,2.341060271,3.438111006,12.20122637,7.810098241,6.264370607,17.2984259,9.348017406,10.37968705,11.31335348,40.76383696,28.31635677,5.387300296,20.18951116,32.22471986,8.374969064,12.59838544,31.99861392,30.58254763,41.02621068,14.74275239,10.30530654,13.0881632,12.79009245,12.49604546,7.1479638,8.01340425,5.37269949,5.35619088,16.18262479,33.16698069,9.573636883,10.42976348,15.67087614,0.522867592,0.390010465,0.670259742,5.291366104,6.473913065,4.433982342,4.275205208,4.14633938,2.636594344,2.824936708,28.814184,6.267969554,4.86851379,3.000881898,2.057524087,1.207894944,3.67404527,6.994261946,2.516727017,2.370419307,10.54119261,12.09090877,13.40755774,29.83941954,7.909473628,18.38320953,15.27517013,11.7939389,10.13886973,31.31843206,18.98375574,11.41640347,28.13323822,15.74439569,23.369108
