TranscriptID	hyva<1>	chfle<2>	neno<3>	cyca<4>	sama<5>	chfus<6>	isnoc<7>	pabor<8>	cebra<9>	gafa<10>	gopla<11>	gonor<12>	golob<13>	nema<14>	exadia<15>	enqua<16>	hehe<17>	stmer<18>	hemag<19>	stgag<20>	sthad<21>	acte<22>	ando<23>	oula<24>	macdac<25>	heaur<26>	hecri<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>
OG0005722	+296.604	+613.656	+675.376	-195.301	+2270.38	-490.624	+186.656	+852.3	-395.7	+18.3757	-78.5923	-75.7864	+87.2136	-168.855	+117.408	-217.817	+306.872	-123.733	-69.5923	+173.214	-154.786	-10.6997	+4.30028	-5.69972	-260.807*	+341.604	-233.396	+0	-131.696	+96.6444	-181.72	-180.323	+180.323	-57.9133	+154.558	-96.6444	-102.053	+74.8913	-26.0319	+53.1941	-44.878	+93.7374	-71.7752	+124.969	+28.3414	-130.395	+48.8594	+53.1941	-27.1621	+85.0754	+0	-140.818	+357.589
OG0003459	-345.786	-217.644	+1798.3	-246.014	+411.872	-243.128	-473.496	+596.401	-440.599	+392.094	-273.496	-185.906	+246.094	+1911.1	-446.463	+664.022	+397.214	+75.2601	-601.74	-183.909	+217.091	+727.921	-305.396	+816.604	+1160.19	+1073.09	-655.909	+0	+226.183	-304.326	+136.056	-301.685	+272.114	+409.551	-290.025	+595.103	+238.769	-292.384	-236.41	+236.41	+361.61	-544.437	+390.515	-141.379	+69.1878	-199.046	+0	+507.169	-66.3089	-440.21	-244.684	+1126.52	-682.897
OG0005852	+121.287	-112.124	+102.947	+296.048	+983.79	-179.21	-80.4087	+172.989	-113.011	+47.5988	-108.391	-15.0526	+21.9474	-138.301	-78.8172	+345.408	-144.855	+47.3757	+105.408	+190.267	-151.733	-242.969	+112.504	-146.496	-86.2136	+206.876	-120.124	+0	-51.702	+12.1135	+68.9283	-43.1007	-100.742	+0	-96.6019	+96.6019	+81.0419	-92.6514	-32.0097	+124.661	+85.2482	+82.5164	+71.7752	-93.7374	+0	+119.769	-26.0319	-48.8594	+0	+373.114	+119.527	-298.641	+83.9106
OG0006941	+427.724	-490.786	+1101.09	+8053.4*	+1196.27	-371.733	+382.267	+483.005	-221.995	-72.9954	-105.634	-33.8172	+42.1828	+1177.48	+426.604	-465.128*	+333.504	-315.396	-214.847	-120.522	+163.478	-179.906	+48.5369	-133.463	+123.445	+79.2136	-57.7864	+0	-135.78	+664.29	+308.122	-377.31	-1042.87	-372.872	-74.8913	-158.738	+55.5036	-289.132	+72.6386	+63.1832	+502.394	-341.126	-161.268	+317.368	+0	-156.1	+199.451	+141.675	+0	+236.41	+109.557	-256.94	-88.7691
OG0005499	+425.445	+2547.29*	+1187.75*	+48.502	+547.282*	-22.7184*	-79.2762	-193.522	+191.478	-83.1307	-135.496	-128.079	+137.921	+370.051	-79.3958	-167.969	+1063.48	-233.131	-288.847	-142.521	+140.479	+726.445	-212.817	+544.183	-234.344	+65.1534	-62.8466	+0	-141.963	-268.88	-211.459	-79.7553	-15.7796	+398.904	+135.78	+49.2458	-41.5469	-39.8182	+81.3651	+88.5836	+0	-114.553	+36.5735	+77.9796	+331.572	-371.39	+124.716	+246.674	-183.198	-32.1954	-213.738	+33.5932	+234.502
OG0005554	-183.9	+121.022	+3783.02	+309.504	+1544.6	-537.396	+955.71	-39.2762	+15.7238	-576.478	-578.806	-464.683	+580.317	+483.542	-429.319	-738.333	+1985.53	-935.634	-34.2358	+246.764	-93.2358	+323.675	+840.568	-948.432	+467.756	+95.1943	-184.806	+0	+82.0086	-235.931	+0	-736.482	-156.1	+268.014	-711.633	-393.014	+530.101	-712.546	+597.328	+360.877	+959.434	-155.139	+317.014	+345.139	+0	-810.837	+634.601	+0	-176.236	+961.089	-208.893	-1169.99	-235.438
OG0004625	-64.5447	+19.7467	+533.709*	+288.029*	+235.82*	-15.1796*	+74.53	+145.39	-60.6098	-86.6846	-115.301	-101.733	+114.267	+322.031	+182.445	-95.7864	-128.949	-288.496	-550.522	-133.978	+85.022	+1305.19*	-63.2747	+110.725	+6.30028	+35.3003	-19.6997	+0	+39.6689	-87.9602	-4.96208	-63.3206	-34.7911	+123.499	-195.243	-34.8601	+243.931	-198.959	+69.6162	+105.432	+304.326	-137.414	-88.7691	+57.9133	+246.249	+41.5469	+185.026	+551.456	-136.056	-89.837	-228.532	+136.056	+0
OG0006595	-140.819	-268.644	+366.445	+701.376	+563.005	-226.995	-93.5447	-58.1242	+56.8758	-50.5447	-73.5969	-38.1242	+32.8758	+433.267	-35.772	-155.772	-295.7	-526.131*	-405.906	+704.896	-1.10381*	-121.301	-0.817194	-21.8172	+85.9291	+168.876	-102.124	+0	+185.234	+214.591	+166.912	-115.931	-233.629	-114.441	-78.0666	+123.58	+71.3406	-149.407	+58.0523	+65.5273	+233.781	-123.961	+0	+79.0829	+204.845	+206.431	+317.775	-1232.8	-96.8407	+36.2865	+82.5164	-63.9433	-53.9467
OG0006195	+158.609	-47.8498*	+578.236	+650.672	+329.28	-60.7202	-44.1278	-188.7	+239.3	-82.5923	-65.7864	-248.7	+379.3	+118.376	+86.3564	-169.817	+285.872	-87.6436	+98.3757	-15.7329	+22.2671	+180.445	-99.1278	+129.872	-175.952*	+33.3564	-43.6436	+0	-45.0633	-141.478	+254.914	-113.435	-115.608	+435.296	+55.5036	+29.5719	-26.0319	+0	+53.1941	+57.9133	+26.0319	-50.9807	-46.8264	+71.7752	+81.5355	-106.484	+50.9807	-74.8913	-48.8594	+190.823	-60.4277	-233.781	+257.692
OG0002377	+325.376	+783.591	+1499.12*	+1.26854	+427.121*	-19.8791*	-359.014*	-591.978	+834.022	-787.023	-667.634	-439.236	+565.764	+292.618	+597.447	-837.762	+2707.43	-851.922	-975.023	-852.319	+966.681	+175.431	-110.569	+37.4312	-735.463*	+182.872	-232.128	+0	-97.8071	-345.408	-97.5278	-62.1495	-1.85233	+760.703	-879.506	+1325.96	+1365.29	+115.218	+655.611	+634.601	-110.424	-105.829	-291.791	+508.044	+491.763	-906.646	+530.101	+804.295	-414.883	+906.646	+0	-894.459	+991.665
OG0005196	-271.995	-177.817	+3256.38*	+71.5988	+2403.61*	-214.391*	+4.92052	+412.921	-313.079	+376.214	-83.634	-118.817	+166.183	+149.249	+218.872	-243.592	+989.656*	-106.855	-9.64359	+14.3564	-9.64359	+121.604	-224.751	+453.249	-199.772	+92.2136	-91.7864	+0	+289.132	-153.311	+97.8071	-358.223	-32.0097	+161.268	+244.684	+0	-131.696	-57.9133	-188.152	+63.1832	+63.0512	-92.6231	-81.5355	+111.107	+96.6444	-301.489	+68.7886	+0	-85.0754	+216.772	-68.6449	-198.852	+226.014
OG0002976	+3882.24	+3326.48	+2839.3	-263.713	+567.604	-347.396	-267.011*	+756.447	-559.553	-58.8057	+15.1943	-181.806	+294.194	+4011.77	-134.634	-860.319	+5390.99	-2270.29	-1461.3	+1103.82	-1066.18	+1547.08	-434.978	+805.022	-855.762	-421.683	+388.317	+0	-801.299	-55.9425	-577.821	-379.987	+511.683	+0	-1065.45	+2158.54	+2228.86	-919.513	+0	+0	+1037.91	-1186.6	+148.684	+485.917	+5042.77	-2048.71	+1307.01	+1136.87	-1913.47	+93.1605	-503.945	+0	+868.921
OG0005758	+535.376	-145.764	+711.986	-172.275	+1979.15	-404.855	+582.031	-87.6243	+119.376	-51.9519	-82.0526	-23.772	+31.228	+3002.09	-184.7	-178.969	+93.9205	-191.496	-426.276	-177.29	+123.71	+2292.09*	-0.555495	-40.5555	-220.301	+74.3003	-72.6997	+0	-140.818	-181.043	+105.251	-152.74	+249.58	+256.749	+137.414	-253.345	-88.7691	-335.835	+43.1007	+66.7195	+582.119	-524.206	+168.27	+38.1614	+169.949	-88.5836	+135.78	+393.014	-74.7349	+392.51	-493.35	-397.095	+265.399
OG0005746	-202.014	-180.124	+911.366	+73.9893	+1033.61	-192.391	-295.834	+49.2136	+4.21365	-37.0143	-107.301	-79.7329	+68.2671	+495.921	-70.1307	-414.496	+696.537	-468.847	-607.834	-842.909	+1417.09	+1822.17	-4.13071	+14.8693	-91.5555	+91.6559	-118.344	+0	+118.803	-236.693	+173.51	-185.623	-43.6192	+389.314	+485.704	+259.952	-236.003	-272.114	+36.2865	+105.432	+405.952	-169.949	+81.3651	+185.026	+160.941	-302.616	+360.988	+568.074	-96.4425	+315.755	-485.704	-345.524	+65.7886
OG0002685	+1816.25	+5526.59*	-12.6501*	-43.8691*	+3093.23*	-376.772*	+1999.87	+881.71	-602.29	+3442.1	-48.9693	-340.969	+567.031	+2396.48	+223.3	-351.592	+736.724	-529.969*	+123.537	-273.906	+362.094	-449.128*	-246.276	+417.724	-456.786*	+441.401	-387.599	+0	-328.45	-352.889	-78.7612	+31.219	+381.903	+1289.68	+601.15	-808.838	-271.238	+425.16	-1009.93	+0	-280.218	-472.822	-111.107	+242.803	+291.88	-255.307	+465.494	-109.557	-189.609	+28.3414	+453.148	+0	+940.812
OG0005899	+376.609	+47.7088	+531.576*	+123.787	+6.38501	-4.61499	+46.7864	+155.591	-88.4087	+48.6085	-59.5915	-58.6112	+73.3888	-66.4087	+209.79	-83.3515	-19.2747	-104.401	-108.713	-42.772	+46.228	-82.2136	-140.401	+479.599*	-71.4235*	+85.3888	-63.6112	+0	-81.4996	-39.6006	-17.8677	-55.2107	-23.5979	+53.3217	+0	-24.8048	-8.62206	+36.8	-36.8	+47.0197	-16.1828	+33.8012	-74.8584	+48.9767	+65.9465	+11.1264	+63.3115	+96.0593	-36.4364	+53.3217	+60.1876	-57.4683	+149.188
OG0004688	+181.249	+232.356	+748.193	-21.7637	+1162.05	-247.952	+603.214	+111.228	-105.772	+546.031	-244.592	-89.3958	+57.6042	-484.276	+713.26	-48.2762	+2447.54*	-667.555*	-209.762	+163.872	-175.128	+695.022	-122.29	+119.71	-397.634*	+101.696	-61.3039	+0	-63.0512	-136.056	-89.837	-181.043	+13.1882	+131.696	-189.609	-226.014	+156.1	-119.527	-279.377	+242.803	+135.78	+329.464	-329.464	+49.2458	+160.941	-602.908	+1404.21	+190.366	-141.675	+693.131	-207.688	-577.213	+1345.67
OG0007125	-50.6436	-369.855	+2067.05	+1321.27	+341.599	-155.401	+129.267	-6.634	+20.366	-124.131	-160.847	+30.7238	+0.72382	-14.6243	+39.2136	-364.624	+219.869	-427.396	+157.724	-135.847	+188.153	-399.847	+639.479	-579.521	-171.817	+125.872	-117.128	+0	+24.9488	-93.7374	+451.094	-406.216	-283.332	+81.5355	-130.395	-86.0989	+92.6231	+143.38	+124.716	+92.4296	-148.127	+27.1621	-27.1621	+216.772	+74.7349	-74.7349	+291.88	-92.4296	-68.6449	+268.096	+246.674	-245.934	+153.311
OG0004175	-104.011	+1.10816	+856.108*	+263.961	+544.282*	-22.7184*	-237.624	+226.604	-171.396	-66.1307	-130.949	-136.079	+104.921	-183.7	-115.344	-275.969	+182.604	-193.555	-83.3958	+380.031	-263.969	+363.166	+102.094	-120.906	+4.44451	+66.4445	-66.5555	+0	+66.0603	-191.179	+0	-90.8531	-39.3204	+365.629	-85.0754	+216.772	+96.6444	+109.787	+39.8182	+130.131	-96.6444	+96.6444	+71.6252	+77.9796	-114.553	-100.84	+100.84	+36.5735	+130.131	+315.755	-167.929	-345.524	+0
OG0000014	-113.253*	-186.071	+3111.19*	+195.408	-15.8331	+14.1669	-87.7509	-30.3958	-7.39582	+102.401	-237.29	-262.978	+269.022	+3432.67*	-46.9707*	+57.7253	+648.445	-159.817	-354.624*	-97.8466	+112.153	+446.131*	-12.6501*	+583.35*	-112.952	+268.699	-175.301	+0	+345.381	-119.563	+139.736	-286.215	-68.7584	+134.958	+174.159	+68.6449	-71.7752	+1065.78	-66.3089	+207.688	-337.489	-139.358	+205.304	-20.8832	+506.164	-213.738	+97.8071	+416.222	-138.968	-51.5544	-31.219	+220.528	+128.349
OG0005594	-1085.92	+5891.64	+2594.76	+1578.24	+5707.71	-1197.29	-1174.13	+1370.67	-1109.33	-1103.9	-206.458	+452.542	-384.458	-153.922	+1189.87	-1257.9*	+2789.68	-1122.38	-1752.63	-118.288	+122.712	-1117.92	+2076.43	-1567.57	-491.922	+489.194	-482.806	+0	+775.761	+1404.68	-1530.12	-743.482	-618.472	-868.921	+190.366	+1554.21	-89.2842	-167.578	+1839.56	+0	+182.445	+97.2052	-447.228	+880.123	+804.295	-1029.94	+881.252	+1813.65	-530.101	+0	+906.646	+0	+414.883
OG0004633	+561.031	+1431.6	+907.183	-21.0709	+1220.93	-267.071	+312.356	+339.986	-183.014	-41.634	-98.8066	+7.35641	-3.64359	-125.7	-179.344	-239.131	-97.0795	-286.276	-139.521	-310.463	+390.537	+356.71	+523.166	-497.834	-236.301	-148.751	+181.249	+0	-197.841	+161.268	-314.579	-182.746	+0	-106.484	+0	-165.629	+0	-110.01	+20.1726	+89.837	+136.056	+96.6444	+109.787	+81.3651	+88.5836	+47.1967	+154.244	+55.9425	-41.5469	+570.341	-124.455	-511.648	+328.45
OG0006987	-17.0526	-95.0526	+2877.99*	-106.892	+985.048	-243.952	-85.2912	+53.8758	-57.1242	-251.644	+273.869	-364.555*	+755.445*	+639.724	-119.949	+254.504	+69.2491	-164.555	+50.6042	+102.656	-102.344	-600.276	+486.401	-478.599	-45.4959	+74.5041	-59.4959	+0	+15.6321	-15.6321	+48.9617	-255.122	+163.06	+16.3107	-277.704	+176.833	+450.4	-267.752	+342.487	-175.575	+291.88	-177.327	+41.5469	-81.3651	-143.38	-32.1954	+100.84	-35.0517	+169.949	+47.1967	+459.322	-88.5836	+0
OG0005501	-156.909	+509.869	+3616.44*	-253.713	+50.2491	-64.7509	-1350.57	+26.7696	+65.7696	-1842.47	-1611.54	-221.041	+317.959	-76.4318	-796.325	-712.714	+10831.7*	-1168.29	-1035.97	-1.80958	-90.8096	+4409.86	-540.922	+1034.08	+433.19	+683.463	-837.537	+0	+0	-1053.78	-175.575	-410.843	+443.038	+1919.42	-744.764	+1465.66	+720.898	-375.759	+2243.07	+1200.5	+200.201	+208.893	+445.389	+237.3	+2657.29	-3122.02	+970.68	+550.841	-1283.65	-1137.22	-1043.21	+2340.45	-281.273
OG0005836	+238.876	-102.833	+435.599	-31.8188	+199.672	-99.3282	-165.124	+422.183	-239.817	+13.9893	-42.0107	-64.7637	+72.2363	+661.356	-18.772	-32.772	-88.855	+636.356*	-101.014	+16.366	-7.634	+287.236	-49.5969	+90.4031	+13.1828	+14.1828	-14.8172	+0	-65.5273	-95.7638	+137.568	-92.5824	+15.5094	+134.456	-68.9283	+236.693	+48.9617	-130.004	+0	+24.753	+165.629	-147.872	+0	+0	+79.0829	+68.7886	-165.629	+55.6197	-51.0874	-71.9209	-78.1667	+152.133	+0
OG0004134	-45.21	-56.5915	+660.609	+70.5692	+614.576*	-83.4235*	-138.611	+33.228	-33.772	-62.8918	-71.5969	-19.1242	+21.8758	+2760.27*	+38.3888	-131.597	+564.145	-105.952	-110.995	-32.634	+50.366	+11.6485	-47.47	+122.53	+196.366	+55.9474	-64.0526	+0	+19.1815	-36.8	+36.8	-110.961	-28.0073	+43.6192	-33.3994	+181.161	+24.753	-149.872	+71.7051	+65.5273	+246.969	-305.122	-20.0143	+91.3549	+188.903	-188.903	+75.0435	+72.6386	-91.3549	-84.2454	-5.88157	+239.037	-104.581
OG0003239	+371.167	-11.5378*	+1769.5*	-5.91539*	+447.214*	-20.7856*	+294.986	+681.989	-202.011	-1.76367	-107.764	-138.014	+195.986	+284.287	+258.725	-88.5447	+595.869	-456.128*	-394.276	+362.166	-261.834	+303.666*	-7.55273*	+174.447*	-150.071	+29.145	-26.855	+0	-58.222	-59.0733	+26.9602	-32.5826	+14.8702	+273.46	+63.9433	-130.004	-28.119	-13.1882	+0	+105.251	+13.7608	-74.438	-88.7301	+48.6653	+700.921	-236.003	+453.148	+268.558	-141.49	-45.3861	-20.7814	+270.351	+160.784
OG0005173	+336.145	+8.92907	+802.287	+38.6718	+731.455	-135.545	+979.236	+189.464	-70.5356	+400.408	-159.995	+163.267	-135.733	+944.214	-112.634	+16.1828	+173.315	-6.76367	-108.764	-83.0143	+92.9857	-68.3441	-269.396	+545.604	-84.8172	+226.408	-178.592	+0	-96.8407	-63.9433	-14.3582	-140.384	-22.7835	+75.7923	-181.043	-194.228	+140.818	-26.0319	-207.597	+158.738	+27.1621	-188.152	+63.1832	+0	-152.133	-71.9209	+0	+105.251	+153.311	+126.216	+35.0517	-153.311	+71.7752
OG0005769	+705.356	-134.301	+1153.18	-115.764	+1351	-303.995	-119.833*	+85.2491	-109.751	+166.183	-82.772	-88.855	+104.145	-360.847	+768.094	-601.131*	+661.3	-141.634	-132.644	+133.214	-121.786	-3431.24*	+23210.5*	-8100.51*	-51.6997	-100.555	+118.445	+0	-165.629	+36.2865	+82.5164	-224.054	+88.2317	-17.0189	-262.162	+643.918	+349.56	-213.738	-101.045	+79.0829	+300.291	+193.059	-317.775	+371.39	-577.821	-246.066	+110.01	+78.1428	+767.957	+2002.76	+5850.27	-1345.78	+30.8558
OG0005057	+18.1082	-63.9642	+249.455	-80.5356	+233.389	-122.611	+65.4031	-97.3282	+205.672	+153.315	-35.0107	-85.7637	+109.236	-59.6112	-19.0107	-116.124	-266.624	+1313.03*	-93.6436	+171.376	-150.624	-10.3282	-115.592	+511.408*	-156.952	+379.145	-226.855	+0	-6.40337	-69.5242	+89.5804	-58.009	+136.076	+119.913	-41.8042	-35.2687	+36.3625	+71.9209	-96.674	+24.753	-58.1524	+33.3994	+12.1135	+68.9283	+265.572	+253.345	-304.326	+50.9807	-124.661	-45.0633	+8.2633	+81.5604	+188.903
OG0007205	-246.683	+1908.19	+20521	+6205.43	+3671.21	-1155.79	-384.463	+221.214	-246.786	-103.555	-40.3441	+146.604	-145.396	-3139.24	-1835.04	-545.005	-5493.18*	-996.489	-3359.57	-168.245	+969.755	+12637.7	+9825.26	-6364.74	-3283.33*	+2482.35	-2122.65	+0	+130.886	+3614.24	-550.841	-3063.4	-1482.78	-1551.97	-249.136	+318.323	+216.705	-1068.75	+65.7886	+35.0517	+2248.93	+3619.81	+1422.96	+395.173	+0	+5660.31	+658.078	+2150.68	+0	+4425.16	-3582.6	-4476.85	+5768.33
OG0007277	-55.4012	-50.4308	+219.427	-58.5356	+106.455	-62.5447	+556.71	-406.906	+556.094	+5.1812	-12.5732	-40.8188	+47.1812	+431.408	+139.193	-277.772*	+451.183	-96.0526	-36.772	+48.228	-31.772	-46.7864	+3.87217	-17.1278	+86.8722	+32.2136	-53.7864	+0	+23.723	-166.693	+36.1424	-51.0376	+58.009	+308.468	+927.697	-292.384	-268.88	-155.894	-14.2456	+14.2456	+268.88	-114.786	-58.0345	+172.82	-71.7752	-167.765	+66.7195	+0	+81.5355	-28.3414	+28.3414	+0	-28.3414
OG0004468	-127.634	+601.048	+754.672	+12.4338	+356.651	-66.3491	+558.193	+669.876	-202.124	-591.079	-297.909	-9.92249	+0.0775052	-47.9058	-73.9058	-150.521	+690.091	-532.599	-527.909	-262.553	+193.447	+1608.71	-259.079	+551.921	-285.855*	+231.051	-217.949	+0	+63.1832	-210.865	-126.624	-101.762	-7.21706	+314.579	-357.589	-193.682	+291.88	-47.1967	+883.829	+268.014	+100.63	+0	+53.6147	+55.9425	+626.446	-377.31	+377.31	+466.644	-345.967	+528.794	-440.21	-492.641	+451.094
OG0006500	+33.3154	+199.108	+1891.02*	-25.9437*	+1826.67*	-173.328*	-103.463	+442.166	-384.834	+270.356	-151.772	-34.6436	+8.35641	+213.145	+23.6992	-223.772	+571.3	-61.855	+64.1828	-58.855	+55.145	+240.267	-129.634	+286.366	-200.071*	+88.3757	-79.6243	+0	-15.6321	-206.161	-48.9139	-78.0342	+163.384	+381.503	+602.908	+58.3713	-190.823	+23.9107	-147.872	+147.872	-44.878	-60.5542	-18.5288	+123.961	+159.967	-204.845	+21.9622	-21.9622	-86.0989	+86.0989	-86.0989	-119.563	+280.553
OG0003913	+13.4268	-160.409*	+987.193	+823.876	+325.167	-93.8331	-46.7757	-70.4885	+136.512	-86.3515	-200.764*	-343.592*	+842.408*	+1574.24*	-71.3515	-148.21*	+161.876	-78.5969	+266.599	+15.1812	-12.8188	+309.929	-6.61125	+5.38875	+326.947	-35.5969	+43.4031	+0	-6.68138	+28.5169	+302.398	-193.682	-161.291	-18.4219	-69.6943	+81.7128	+80.74	-74.8584	+162.412	+295.829	+87.5537	-162.412	+74.8584	+100.742	-25.8277	-65.5273	+41.8042	-92.5824	+28.119	+0	-99.4597	+14.9816	-134.456
OG0006590	-201.786	-109.817	+1278.41	+10.9474	+1211.93	-269.071	+711.214	+1219.48	-654.521	-564.396	+918.1	-116.74	+166.26	-184.7	+468.604	-324.624	+552.031	-205.786	-174.344	-156.131	+180.869	-121.949	-219.496	+489.504	-347.855*	+324.724	-230.276	+0	+88.7691	-213.738	+71.7752	-239.54	-14.9816	+300.291	+620.94	-374.266	-268.096	+68.6449	+1046.5	-425.16	-63.0512	+131.696	-216.772	+181.72	+71.6252	-226.183	+154.558	+109.787	-65.7886	+215.393	+41.5469	-235.701	+628.421
OG0006679	+950.193	-189.855	+204.376	+2538.27	+1012.41*	-166.592*	-98.5356*	-233.817	+389.183	+15.1082	-44.47	-124.409*	+365.591*	+222.986	+355.287	-106.214	-39.3282	-122.214*	-144.952	-46.634	+35.366	+72.0481	-85.1242	+191.876	-41.9954	+146.228	-103.772	+0	-193.682	+214.731	+119.769	-74.8913	-352.141	-108.715	-72.8731	+418.282	+73.866	-102.383	-18.4219	+46.9388	+152.74	-78.3016	-123.499	+60.1876	-77.0729	+16.8854	+109.738	+147.682	+77.6698	-28.119	-25.8277	+46.9244	+34.7767
OG0003901	-179.713	+854.228	+735.389	+534.53	+74.0293	-30.9707	-29.7509	+1339.25	-483.751	-275.855	+61.8693	-66.9693	+37.0307	+236.236	+300.609	+103.648	+0.38875	-80.3915	+34.8758	+53.5988	-46.4012	-27.9642	-46.4235	+157.576	-38.8498*	+66.1082	-45.8918	+0	+133.921	-37.862	-181.161	-110.141	-84.4993	+41.221	+267.896	+0	-130.17	+130.17	+411.276	-38.1614	-71.9209	-68.3722	-94.0399	-27.0603	+131.32	-10.2198	+55.7327	-23.723	-48.5156	+12.1886	+18.4593	-16.9259	+105.042
OG0002557	-181.713	+695.872	+728.193	+71.0481	+520.989	-187.011	+5.98934	+102.989	-77.0107	+151.699	-161.053	-49.8172	+42.1828	-69.7127	-134.685	-158.807	+955.249*	-175.807	+267.376	+135.193	-102.807	+495.193	-154.713	+518.287	-288.995*	-455.496	+812.504	+0	+133.921	+216.494	-196.321	-167.855	-37.9412	-119.563	-66.0603	+0	+46.9244	+53.3054	-85.2482	+167.765	-61.2827	+44.9719	+109.122	+89.837	+199.107	-288.944	+140.818	-140.818	-129.343	+39.5058	-154.094	-53.3054	+606.5
OG0007329	-275.014	-289.644	+611.656	+371.376	+1138.37	-327.634	+217.267	+471.699	-225.301	+312.869	-161.7	-28.9693	+4.03067	+156.445	+162.872	-324.592	+4.86929	-283.969	-160.079	+159.478	-187.522	-280.131	-324.079	+652.921	-122.855	+30.3757	-21.6243	+0	+243.772	-78.1428	+232.701	-181.72	-160.99	+57.9133	-159.967	-105.432	+96.6444	+109.787	-206.431	+168.27	-65.7886	-60.4277	-81.5355	+207.752	+109.787	-38.1614	+208.11	+96.4425	-65.7886	+175.575	+169.949	-235.701	+119.769
OG0006588	-433.847	-283.906	+3869.17	+534.249	+2108.36	-457.644	-659.137	+554.542	-420.458	+383.145	-36.7127	-112.053	+138.947	-45.5206	+432.537	-685.276	+795.094	+205.051	+371.604	-152.128	+220.872	-1041.14	+1339.67	-1243.33	-80.1278	+231.249	-202.751	+0	+302.616	-109.557	+167.929	-629.083	-199.107	+58.3713	+1879.3	+446.321	-560.439	-336.541	-175.142	+29.3399	+446.125	+55.9425	-210.187	+393.014	-292.384	-277.957	-114.553	-161.268	+283.014	+1471.83	+608.196	-1129.18	+92.6231
OG0002182	+279.699	+27.1812	+1403.43*	+113.507	+806.666*	-28.3341*	+95.4031	+605.455*	-130.545*	-410.599	-622.478	-904.806	+1201.19	+322.504	+217.031	-94.7509	+2207.26*	+243.604	-80.5555	-74.3441	+81.6559	+130.989	-131.597	+560.403*	-162.834	-536.29	-1526.29*	+0	-100.23	-170.252	-14.2456	-105.081	-26.1585	+307.715	-427.189	-58.0523	+582.119	+358.693	+462.879	+597.328	-236.41	-119.527	-105.218	+33.5932	+656.396	-621.344	-100.84	+65.7886	-279.527	-248.807	-53.4137	+875.017	+124.455
OG0004647	+630.1	-993.382	+728.431	+1734.76	+4369.24	-1446.76	-529.751	-305.786	+340.214	-284.74	-700.978	-665.553	+849.447	-610.304	-951.762	-1642.68	+9857.29*	-713.683	+1888.37	+1051.19	-809.806	-3945.97*	+4256.26	-3951.74	-704.276*	+531.078	-390.922	+0	-153.922	+808.404	+602.187	-256.325	-743.482	-500.072	-461.155	+889.035	+427.881	-199.046	+271.238	+702.575	+147.518	+335.458	+868.921	+1044.55	+1406.48	-2451.03	+409.951	-770.829	-777.099	+2926.83	+4130.77	-2147.86	+1104.65
OG0006189	-51.7127	-1.61125	+739.609	-58.4308	+108.591	-73.4087	+266.356	-125.301	+184.699	-99.0107	-78.0143	-57.634	+45.366	-189.786	-179.555	-111.969	+780.094	-490.131*	-18.5206	-47.4631	-4.46306	+1106.36*	-100.071	+208.929	-458.079	-818.599*	+1691.4*	+0	+14.3582	-99.4597	-10.2198	-110.961	+57.9779	+139.736	+89.837	-129.343	-39.5058	-166.29	+130.004	+55.6197	+207.486	+88.7691	+137.414	+38.1614	+317.775	-317.775	+371.39	+55.9425	-175.575	-166.912	-229.573	+345.524	+506.519
OG0001748	+21.6718	-84.5447	+653.609	-6.43083	+340.569	-90.4308	+37.0481	+54.2363	-55.7637	+61.7864	-49.5447	-76.21	+101.79	+336.434*	-45.8172*	-123.807	+326.872	-19.7329	-186.733	-67.6997	+50.3003	+156.183	-101.634	+191.366	-21.0526	-58.9954	+49.0046	+0	-15.5094	-7.27413	+67.8468	-110.961	+0	+7.58994	+134.543	-13.1882	-46.9388	+71.7436	-39.6689	+48.6653	-46.9038	-41.749	+437.989*	+65.9264	+130.395	-130.395	+0	+159.967	-86.0989	+63.1832	-63.1832	-104.581	+31.9428
OG0003611	+35.1934	+373.249	+603.214	+76.1934	+1484.23	-329.772	-72.5662*	+44.8758	-44.1242	-27.634	-307.807*	-87.9489	+66.0511	+4.65588	+702.656	-329.817*	+681.724	-87.9693	-52.9693	-304.949	+382.051	-479.079	+709.166	-602.834	-138.214*	+144.366	-119.634	+0	-20.1726	+309.117	-120.964	-167.98	-58.0345	-160.87	-215.197	+202.558	+321.861	-160.99	+20.1726	+472.142	+181.72	+0	-279.527	+245.934	+360.525	-255.307	+0	+77.9796	-199.107	+512.436	+315.755	-367.43	+257.42
OG0001527	-208.952	-499.624	+481.479	+2892.72	+615.183	-283.817	-265.071	+344.051	-246.949	-233.807	-45.3441	-119.344	+167.656	-308.733	+396.249	-255.624	+379.249	-63.6243	-224.786	-250.396	+311.604	+137.504	-197.131	+367.869	-275.772*	+659.031	-374.969	+0	+210.865	+97.8071	+662.896	-154.244	-606.459	-82.5164	-100.23	+611.878	+82.5164	-43.0106	+322.538	+0	+22.9157	+223.018	-148.127	+115.931	+32.1954	-148.127	+27.1621	+189.609	-30.8558	+287.796	-81.3651	-283.928	+452.197
