TranscriptID	hyva<1>	chfle<2>	neno<3>	cyca<4>	sama<5>	chfus<6>	isnoc<7>	pabor<8>	cebra<9>	gafa<10>	gopla<11>	gonor<12>	golob<13>	nema<14>	exadia<15>	enqua<16>	hehe<17>	stmer<18>	hemag<19>	stgag<20>	sthad<21>	acte<22>	ando<23>	oula<24>	macdac<25>	heaur<26>	hecri<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>	<40>	<41>	<42>	<43>	<44>	<45>	<46>	<47>	<48>	<49>	<50>	<51>	<52>	<53>
OG0004307	+9.00464	-29.0143	+220.228	+219.929	+185.725	-111.275	+165.403	+33.4268	-33.5732	-367.807*	-579.834	+1785.52	-1002.48	+115.193	-1.3008	-10.3008	-26.1278	-50.6997	-75.6997	+139.249	-111.751	-143.301	-124.733	+156.267	-24.3282	+21.7864	-16.2136	+0	-16.3107	+33.3296	+17.7578	-81.7011	-88.7962	-15.6321	-134.456	-65.0237	+124.754	+0	+918.028	+653.643	+0	-39.5058	+0	+0	+235.827	+29.5719	+0	+63.0512	-128.349	+128.349	+105.432	-126.624	+16.8854
OG0005280	-99.21	-105.772	+230.145	+7547.23*	+233.389	-54.6111	-8.59151	-46.2136	+48.7864	-34.3515	-19.8188	-44.3282	+51.6718	+136.786	-2.57321	-43.5732	+787.005*	+7.38875	-48.3915	+189.599	-112.401	+26.7088	-45.6098	+82.3902	-58.5662*	+90.6718	-67.3282	+0	+62.8007	+147.761	+79.0829	-79.0829	-355.161	-96.6019	+16.1828	+8.62206	-7.58994	-33.4673	+33.4673	+15.5094	+32.3948	-46.6404	+0	+21.8355	+209.587	-146.384	-10.2198	+32.0097	-77.4308	+9.31333	-13.6814	-16.4117	+101.762
OG0004129	+293.005	+0.790034	+463.79	-9.83313	+605.167	-106.833*	+130.699	+142.315	-102.685	+67.228	-71.6846	-90.0143	+129.986	-116.014	+298.193	-154.995	+349.249	-201.786	-113.751	+158.604	-146.396	-247.817	+295.445	-204.555	-92.3515*	-12.7637	+22.2363	+0	-75.0435	-100.742	+0	-86.3768	+0	+109.82	+18.5288	-69.6162	-17.7578	+17.7578	-51.0874	+33.3296	+0	+75.7923	-92.8112	+72.6386	+309.117	-120.964	+120.964	+68.6449	-147.682	+210.865	+213.738	-175.6	+162.412
OG0002076	+222.181	-25.9437*	+2509.57*	-29.6077*	+1209.4*	-189.597*	+142.648	+737.434*	-79.5662*	+103.872	-193.592	-121.555	+161.445	+1553.09	+647.604	-442.128*	+418.696	-855.599*	-1446.13*	-420.472	+366.528	+1780.19*	-134.214*	+369.786*	+149.249	+11.8722	-20.1278	+0	-55.5655	-92.3096	+97.4871	-93.8232	+194.989	+326.047	-303.949	-52.7854	+511.648	-275.821	-81.5355	+141.963	+277.957	-392.51	-161.268	+236.003	+893.173	-216.705	+742.529	+1899.34	-317.538	-114.786	-277.593	+174.159	-92.6231
OG0005891	-486.855*	+332.091	+2502.1	+1152.48	+2024.6	-590.396	-602.922	+440.977	-459.023	+188.051	-131.396	-130.131	+171.869	-1578.23	-398.014	-1038.01	-1471.44	-1218.27	+251.995	-168.005	+10.995	-3219.81	+9512.49	-4682.51	-1020.14	+1488.53	-1082.47	+0	+1733.07	-268.014	-82.0086	-600.38	-446.125	+198.631	-198.631	+530.101	+105.829	-1586.43	-114.553	+74.7349	+2067.85	+1091.78	+0	+505.955	+1803.47	+710.84	+378.73	+0	-970.68	+1521.52	+3149.7	-1956.15	+953.335
OG0000579	-502.463	-100.74	+4069.71	-368.396	+234.724	-165.276	+407.166	+1789.72	-695.276	-537.834	-480.909	-153.128	+235.872	+303.317	-37.6831	-697.683	+3711.68	-954.806	-344.137	-157.634	+286.366	+3608.32	-713.909	+1090.09	-406.023	+1015.32	-685.683	+0	+318.323	-199.046	+63.5498	-684.894	+291.88	+226.114	-486.066	-268.558	+350.022	-836.088	+568.074	+365.219	+775.761	+0	+0	+130.886	+427.75	-919.513	+628.331	+142.497	-256.325	+125.44	-1043.77	-120.22	+245.66
OG0005271	-345.786	-57.9519	+1922.95*	+1371.51*	+1359.15*	-36.8545*	+587.542	-2151.14	+6266.86	-467.599	-452.478	-516.553	+626.447	-485.978	+378.522	-193.9	+458.1	-397.978	-323.909	-452.762	+567.238	+75.1943	-43.8691*	+1975.13*	+65.478	-33.522	-10.522	+0	+264.344	-600.179	+43.1007	-212.564	-109.634	+1419	+1392.33	-446.321	-673.341	-69.1878	+462.879	+381.075	+72.1916	+321.5	-167.578	+82.0086	-82.0086	-153.922	+235.931	+174.853	+0	+682.897	-2608.94*	-787.387	+0
OG0002256	+243.408	-17.3798*	+1014.28*	+6.12087	+304.62*	-17.3798*	+176.3	-73.6243	+66.3757	+9.37572	-124.624	-123.7	+146.3	+346.724	+194.504	-598.131*	+862.078	-0.0658259*	-85.2897	+29.7103	+18.7103	+708.872	-217.301	+401.699	+195.478	+77.1534	-63.8466	+0	-63.1215	-117.09	+56.3404	-53.841	-2.49937	+671.874	-96.6444	-85.0754	+71.6252	-253.345	+0	+85.0754	+255.307	-135.78	-81.3651	+317.775	+1004.02	-2237.86	+1526.22	+0	-392.51	-161.268	-235.827	+341.126	-141.675
OG0005302	-67.7127	+7.59884	+1611.6*	+905.464*	+769.886*	-27.1135*	+47.6559	-192.751	+226.249	+3.35641	-140.733	-114.786	+165.214	+454.989	+230.591	-123.431*	-99.7329	-256.592	+18.2491	-21.5555	+10.4445	+101.408	-148.733	+189.267	+17.4077	+113.356	-98.6436	+0	+44.9719	-108.283	+0	-157.866	-81.4221	+130.17	+301.489	-33.5932	-130.17	+198.959	-23.9107	+102.053	-96.674	-96.6019	-57.9779	+450.213	-23.9107	+48.8594	+174.159	-32.1954	+24.9488	+0	-48.8594	+0	-24.9488
OG0006307	+136.214	+2774.87	+4327.4	+1506.03	+3884.19*	-432.807*	-262.74	+1757.02	-891.978	+33.6559	+67.2491	-128.7	+147.3	+274.724	-66.4959	-832.847*	+126.214	-871.599*	-432.922	-71.8057	-13.8057	-445.023	-78.5688	+40.4312	-443.344	+124.166	-164.834	+0	-69.1878	+742.529	-742.529	-714.629	-394.163	-459.322	+329.464	+271.238	-177.327	-149.605	-33.5932	-63.0512	+177.327	-135.78	+43.3508	+620.94	+0	-69.1878	+645.324	+414.883	+72.1916	+1034.05	+376.545	-927.634	+595.49
OG0005378	-14.0107	+65.6718	+180.455	+116.747	+174.036	-53.9642	-205.713	-342.786	+729.214	+62.9474	-36.9519	-177.071	+352.929	+343.267	-97.772	+10.1934	+158.356	-158.855	-36.5923	+48.3757	-41.6243	+88.9474	-75.9519	+99.0481	+43.145	+115.193	-103.807	+0	+0	-88.6825	-22.7835	-48.2913	-41.2891	+130.004	-78.3016	+322.074	+55.6197	-104.581	-43.1007	+28.119	+86.0989	-123.961	+58.0345	-20.1726	+110.01	-68.7886	+93.7374	+26.0319	-55.6197	-48.9617	-43.1007	+96.8407	-21.0484
OG0005110	+165.376	+578.408	+371.228	+168.048	+979.389	-195.611	-213.685	-35.7864	+9.21358	+5.30028	-71.1278	-187.555	+225.445	+1161.21	-111.014	-327.807*	+979.445*	-151.855	-74.6436	-18.7864	-7.78642	-131.555	-86.3441	+82.6559	-213.817	+97.2491	-120.751	+0	-74.8913	+48.8594	-172.82	-109.82	-71.3406	-22.9157	-152.133	+277.102	+153.311	+29.5719	-29.5719	+60.4277	-28.3414	-243.772	+75.7923	+196.321	+60.4277	-235.701	+68.7886	+78.1428	-28.3414	+88.7691	+65.7886	-124.969	+245.934
OG0007134	-223.807	-11.5555	+333.249	+1352.21	+496.287	-201.713	-304.817	-131.949	+178.051	+6.6992	-108.772	-108.817	+109.183	+1502.41	-13.7127	-137.713	-21.9954	-81.0143	+175.366	+57.3154	-57.6846	+199.228	-82.0709	+104.929	+8.94745	+29.9291	-35.0709	+0	+140.818	+115.931	+32.1954	-120.964	-322.074	-97.8071	+0	+429.132	+0	-82.5164	-18.5288	+101.045	+71.7752	-268.88	+0	+61.2827	+0	+17.0189	+55.6197	-88.9494	+0	+34.7767	-81.7011	-31.9428	-14.9816
OG0005176	+57.7253	+938.408	+871.005	-159.597	+699.366	-280.634	-80.5662*	+565.366	-258.634	+377.366	-80.1242	-24.0526	+24.9474	-43.8691*	+83.5988	-112.391	+267.249	-171.128	-260.751	+133.051	-91.9489	+116.816*	-25.9437*	+696.056*	+163.376	+262.267	-196.733	+0	-20.8832	+364.201	-207.597	-166.398	+239.037	-130.414	-16.4117	+376.068	+9.31333	+350.343	-173.51	+68.9283	-69.4221	+222.532	-32.0097	+43.6192	+494.74	-92.6231	+92.6231	+183.198	-137.659	-88.1679	-26.2399	+484.273	-74.8913
OG0004964	+682.696	+124.921	+3655.5	-412.855*	+2610.54	-891.463	-823.806	-143.634	+107.366	-228.276	-295.834	-411.786	+459.214	+2092.45	-19.3039	-865.304	+4653.62*	-456.786	-233.9	-90.4778	-2.47782	-30.7864	-420.786	+637.214	-118.382	+652.194	-514.806	+0	-283.014	-440.21	-88.5836	-492.641	+838.608	+618.472	+508.044	+770.829	-335.458	-676.028	+268.558	+259.952	+627.249	-627.249	+0	+428.619	+304.46	-880.596	+226.114	+167.578	-268.014	-308.122	+0	+572.473	+110.424
OG0005622	+812.356	-119.409	+1937.24*	-91.4308	+949.599	-210.401	-228.276	+11.4794	+27.4794	-57.8172	+11.3564	-136.644	+148.356	+823.3	+392.145	-242.995	+521.376	-56.8066	-122.855	+521.408	-268.592	+937.228*	-116.597	+219.403	-106.855	+186.408	-127.592	+0	-182.648	-209.587	+121.355	-179.333	+142.97	+415.349	+326.932	+154.244	-181.72	-97.8071	+46.8264	+0	+85.0754	-204.845	-113.86	+135.822	+97.8071	-140.818	+21.0484	+93.7374	-63.1832	-37.862	-201.175	+41.221	+93.7374
OG0005037	+714.986	+477.725	+1468.11*	-49.9707*	+1520.18	-388.817	-101.764	-39.9954	+31.0046	-86.3515	-30.1242	-65.9519	+65.0481	+72.9291	-4.95189	-32.9519	-46.9954	-188.014	-62.7329	-121.644	+172.356	+203.478	-319.079	+503.921	-27.1135*	+43.8758	-41.1242	+0	-152.74	+0	-102.383	-102.921	+476.847	+11.1264	+36.3625	+88.2317	-21.7899	-104.26	+149.773	+25.8277	+99.4597	-28.119	+0	+0	+75.0435	+17.0189	+141.719	+23.9107	-37.9412	+904.511	-96.4425	-250.897*	+263.011*
OG0006863	-133.079	+245.214	+1983.27	+270.599	+309.591	-117.409	-411.909	-338.553	+281.447	-117.521	-226.463	-244.29	+318.71	+54.0775	-247.762	-983.922	+181.447	-844.128	-348.244	-555.569	+644.431	-119.236	+724.528	-609.472	-543.304	+539.872	-509.128	+0	+47.1967	-481.49	-102.053	-283.332	-84.9924	+754.624	+82.0086	+466.644	-78.5963	-521.783	+55.9425	+182.827	+428.619	-93.1605	+93.1605	+530.101	-331.47	-101.425	+553.116	+256.325	+245.66	+1044.55	+176.236	-1204.38	+525.824
OG0000858	-204.592	+108.986	+3995.95*	-101.291*	+413.005	-196.995	+111.504	+734.051	-423.949	+68.5041	-195.949	-261.079	+323.921	+886.1	-279.599	-569.786	+2410.08	-400.29	-502.304	-22.762	+105.238	-183.9	+366.522	-319.478	-493.29	+592.091	-402.909	+0	+141.963	-332.541	-48.9617	-245.761	+277.704	+546.965	-290.025	-41.5469	+175.219	-465.244	-41.5469	+130.131	+425.16	-295.302	+69.1878	+226.114	+350.022	-711.633	+283.014	+335.458	-153.922	+153.922	+167.578	-207.688	+443.619
OG0007353	+8976.99	-2368.44	-72.5082	+7549.82	+15939.7	-4971.29	+2693.54	+949.618	-731.382	+42.2671	-139.817	-207.786	+289.214	+3224.09	+715.094	-294.847	+2528.6*	-72.634	-33.8066	-98.855	+126.145	-740.683	+236.366	-103.634	-184.995	-32.6243	+28.3757	+0	-1974.56	+4283.98	+1897.07	-412.33	-2443.88	-1839.56	+1839.56	-1185.08	-705.378	-632.789	-22.9157	+124.969	+787.387	-736.003	-193.059	+92.4296	-291.88	-377.762	+20.1726	+21.0484	+210.187	+1670.22	+409.951	-952.468	+233.629
OG0007301	-607.131	+3469.08	+889.166	-217.276	+3648.09	-915.906	-357.834	+246.022	-164.978	+310.445	-124.644	-95.1278	+115.872	-86.4959	-533.847	-844.74	-104.978	-633.978	-231.922	-241.128	+262.872	-252.382	+419.194	-339.806	+61.1657	+292.537	-221.463	+0	+610.159	+711.633	-836.088	-268.558	+100.63	-440.21	+315.755	+332.144	-169.949	-175.575	-166.912	+106.484	+81.3651	+43.3508	+421.893	+425.16	-153.922	+0	+503.945	+97.2052	+82.0086	+572.473	+110.424	-568.074	-58.3713
OG0006109	-94.5732	+182.108	+702.022*	-4.498	+79.9979	-28.0021	-73.3491*	+50.9857	-54.0143	-323.128	-341.276	+388.26	-327.74	+186.479	+1292.09	-152.969	+1208.5	-423.128*	-314.079	-17.4631	+51.5369	+269.604	+108.3	-95.6997	-290.496	+229.479	-239.521	+0	+85.038	-91.7194	-48.9139	-65.4799	+3.50415	+130.073	-294.335	+327.665	+622.811	-317.368	+453.148	+329.464	+290.025	-53.6147	-355.937	+77.9796	+41.5469	-317.368	+405.952	+257.384	-77.9796	-36.5735	-131.696	+119.527	+290.025
OG0003756	+743.921	-242.855	+714.872	+435.145	+388.929	-185.071	-315.847	+670.537	-429.463	-500.521	-387.9	-306.922	+422.078	+2476.02	+15.7238	-553.522	+915.1	-370.599	-47.3039	+358.696	-258.304	+1411.53	-30.9365*	+997.063*	-427.396	+186.166	-209.834	+0	-244.684	-336.541	+175.273	-175.273	-160.784	+502.067	-302.616	+302.616	+182.827	-238.769	+600.38	+350.022	+207.688	-600.702	+49.2458	+343.768	+361.61	-295.302	+216.705	+0	-1248.28	-143.541	-103.533	+563.385	+560.439
OG0005171	-275.496	+261.504	+3879.03*	-222.995	+2188.21	-503.786	+386.249	+377.408	-239.592	-215.29	-263.786	-159.9	+187.1	-5.47782	+939.091	-841.978	+222.977	-1230.81	-607.319	+308.764	-196.236	-893.762	-387.683	+429.317	-544.276	+956.1	-666.9	+0	+135.78	-135.78	-119.527	-486.974	+260.791	+154.244	-514.77	-174.159	+521.783	-283.014	+135.497	+226.114	+246.174	-85.5691	-235.931	+321.5	+712.546	-115.218	+919.513	+485.917	-321.5	+410.784	+868.921	-600.702	+754.624
OG0002190	-196.995	-126.328	+1965.05*	-53.8331	+750.181	-142.819	-298.522	+66.1657	-23.8343	+465.249	-161.733	-146.7	+151.3	+919.078	-416.909	-1319.76*	-0.0658259*	-599.599	-91.4778	+760.522	-515.478	+6817.03	-680.333	+993.667	-191.304	+650.091	-555.909	+0	+135.822	-337.489	+126.624	-187.119	+44.9857	+816.646	-160.941	+219.312	+182.827	-753.539	-223.018	+159.967	+711.633	-268.014	+174.853	+743.482	-2888.18	+1592.53	+462.879	+0	+839.214	+2480.51	-2318.64	-1918.15	+160.605
OG0003971	-257.128	-154.855	+328.356	+1312.37	+665.79	-164.21	+207.479	+76.478	-46.522	+387.921	+37.0307	-184.396	+266.604	+345.214	-27.7399	-856.29	+589.71	-352.463	+470.71	-139.463	+100.537	+60.5421	-245.319	+285.681	-196.276	+236.479	-183.521	+0	+161.268	-336.541	+68.7886	-110.01	-248.424	+502.067	-55.9425	-104.999	+58.3713	-315.755	-208.11	-36.5735	+259.952	-199.046	+63.5498	+443.619	-443.619	-182.827	+182.827	-182.827	+365.219	+1392.33	-155.139	-1201.85	+154.244
OG0005546	-502.786	-277.344	+960.051	-279.128	+8607.05*	-862.949*	-119.922	-105.922	+176.078	-778.834	+154.618	-680.553	+951.447	-1104.48	-341.683	-1831.57	+602.542	-633.634	+1654.54	-529.683	+756.317	+168.384	+2550.99	-1608.01	-872.806	+851.366	-633.634	+0	+635.734	-481.176	+149.605	-275.821	+275.821	+682.388	+268.014	+0	-235.931	-332.144	+1140.55	-105.829	+321.5	+958.205	+130.886	+913.667	-330.778	-303.824	+303.824	-713.775	+176.236	+1715.14	-247.602	-1581.67	+770.829
OG0006648	+224.929	-145.214	+347.947	+409.599	+750.108*	-127.892*	-324.817	-261.496	+360.504	-32.2136	-73.6112	+11.2363	-9.76367	+19.3154	+102.315	-286.713*	+1408.05*	-445.128	-607.949	+443.214	-20.7856*	-220.807	-231.128	+298.872	-6.3008	+54.228	-39.772	+0	-66.0603	-71.7971	+152.839	-92.6514	-113.509	+96.674	+152.133	+470.679	-71.9209	-96.5501	+38.3977	+58.1524	+71.9209	+0	-44.9719	+294.912	+331.325	-275.821	+275.821	-935.163	-160.99	+20.1726	+196.321	-19.3332	-18.5288
OG0005645	+53.2491	-213.995	+1378.36	-58.9519	+1766.95*	-300.053*	-650.9	+794.447	-561.553	+86.4077	-56.8172	-162.644	+246.356	+1241.71	+966.478	-549.969*	+1169.87	-351.786*	-102.131	+6.50415	-52.4959	+451.401	-226.834	+236.166	+248.479	+131.724	-153.276	+0	-32.1954	-349.56	+182.648	-257.692	+43.1007	+602.908	+544.437	+548.653	-302.616	-442.254	-71.7752	+46.8264	+485.443	-343.768	-304.553	+355.937	-317.775	-264.344	+264.344	+81.3651	+228.834	+129.859	-190.764	-175.219	-154.244
OG0005942	+18.2136	+275.872	+4774.24	+448.094	+1926.15	-665.847	-156.751	+1848.87	-605.131	+58.0942	-287.906	-341.74	+407.26	+74.0775	+2957.24	-617.74	+1246.17	-12.8466	-241.847	+145.094	-118.906	-986.922	-228.569	+298.431	-540.9	+1211.87	-824.128	+0	+0	+673.341	-190.366	-910.856	-193.059	-374.266	-514.77	+143.38	+521.783	-575.398	+0	+228.834	+428.619	-93.1605	-682.022	+346.564	-407.47	-360.988	+0	+193.059	+246.174	+182.445	+906.646	-167.578	+447.228
OG0002277	-39.881	-19.8791*	+2530.12*	+271.385*	-2.08407*	+7.91593	-14.8066	+682.193	-283.807	-34.855	+16.1828	-48.855	+45.145	+1341.15	-52.0107	-36.7637	+1284.03*	-122.644	-91.6243	+0.872168	-1.12783	+266.224*	-23.7481*	+602.252*	-319.644*	-60.4959	+83.5041	+0	+24.6547	-88.6565	+64.0018	-67.266	-14.5309	+375.271	+0	+0	+21.0484	+0	+21.9622	-21.9622	+0	-226.844	+24.753	+13.1882	+562.017	-304.326	+50.9807	+55.5036	-163.06	-88.1162	-41.0275	+420.752	+423.852
OG0005564	+498.724	+114.869	+2741.03	-11.634	+1358.37	-350.634	-300.952*	-1001.38	+1539.62	-695.522	-499.128	-310.806	+450.194	-1011.81	-429.137	-926.319	+8849.29*	-21.3185	-1765.32	+794.712	-512.288	-1362.24	+902.712	-841.288	-941.909	+1005.32	-717.683	+0	-177.327	-39.8182	-38.1614	-414.335	+0	+0	-639.997	+2226.43	+1013.96	-787.387	+1152.61	+317.678	+682.897	+628.331	+291.182	+317.014	+1575.38	-1892.4	+0	+1664.97	-875.65	+1044.55	+1179.05	-1043.77	+1043.77
OG0003751	-590.7	+4176.95*	+1178.46*	-33.7698*	+560.876	-193.124	+1948.98	+4841.09	-1404.91	-918.508	-1783.74	-2705.74	+3061.26	-7499.74	-704.269	+2151.73	+2510.43	-5581.49	-3551.27	-4101.48	+4291.52	+13854	-1485.34	+1854.66	-3276.65	+2769.66	-2433.34	+0	+882.899	-1233.55	-250.517	-74.7658	+256.354	+4615.37	-3439.94	-798.115	+3700.54	+0	+430.232	+1916	+430.232	+8406.53	+0	-780.024	-2150.68	-658.078	+3588.78	+2549.21	+2443.14	+9509.65	-5727.69	-9620.73	+3133.69
OG0005291	-77.5923	-148.053	+621.699	-30.7637	+384.048	-175.952	-196.29	+110.214	-60.7864	+185.986	+0.236329	-57.1242	+73.8758	+1283.09	-441.969	-691.906	+2203.26*	-529.949*	+65.1657	-583.463	+970.537	+673.479	+86.1534	-98.8466	+1624.87	-0.786353	-59.7864	+0	+26.0319	-265.572	+85.2482	-141.537	+13.1882	+416.222	+485.443	+135.497	-234.502	-398.33	-105.251	-12.6395	+427.562	-355.937	+355.937	+358.693	-129.859	-506.791	+445.885	-58.3713	+69.1878	-374.266	-246.674	+673.341	-673.341
OG0007157	+186.504	-4.49585	+1356.5	-240.128	+4418.03*	-730.969*	+946.479	+55.8693	-81.1307	-331.733	+35.9205	-144.079	+138.921	-164.786	-174.555	-18.3441	+96.3564	-240.817	-151.128	-122.344	+116.656	-147.522	+184.094	-128.906	-440.131	+587.26	-458.74	+0	-81.3651	+81.3651	+0	-317.368	+197.841	-109.787	+481.176	-371.39	-207.752	-48.8594	+536.347	+0	+53.1941	+88.7691	+65.7886	+0	-232.701	-46.8264	+153.311	+126.216	+234.502	+141.675	+51.3839	-124.716	+546.609
OG0004376	-419.382	-1034.02	+2854.68	+4904.19	+3679.26	-1060.74	+1763.29	+1028.64	-742.359	+844.478	+11.2491	-133.555	+186.445	+151.447	-712.128	-1507.81	+3017.98	-1154.91*	+1471.76	+93.8723	-172.128	+2424.19	+712.986	-700.014	+502.1	+107.214	-141.786	+0	+225.641	+0	+804.295	-919.513	-1190.07	+0	+2696.69	-1046.35	-958.72	-626.782	-409.771	-32.1954	+627.249	-101.425	+317.678	+770.829	-655.611	-798.115	+918.335	-553.116	+810.837	+2524.34	-1056.8	-2346.57	-226.114
OG0006232	+94.9474	-116.592	+864.236	-115.573	+568.929	-214.071	+139.214	+213.356	-159.644	-53.7127	-109.053	-40.634	+55.366	-273.772	+48.8722	-269.786	+732.031	-269.128	+68.6042	+95.6559	-91.3441	-192.131	-77.8466	+107.153	-176.807	+127.214	-100.786	+0	-43.1007	-118.36	+105.172	-143.19	+184.498	+147.682	+188.152	-78.1428	-72.6386	-61.2827	+29.3399	+104.581	+34.7767	+254.356	-28.3414	+120.964	+105.218	-197.841	+161.268	-35.0517	-63.0512	+206.431	+124.716	-225.893	+167.98
OG0004112	-131.74	-455.522	+1725.71	+689.153	+2654.25	-596.751	-95.4778	-161.762	+123.238	+62.7238	-217.079	-126.521	+116.479	+159.447	-924.128	-939.244	+1161.43	-670.023	+127.431	+585.317	-552.683	+3130.67	-755.023	+895.977	-62.3821	+263.618	-246.382	+0	+63.5498	-343.768	+343.768	-485.443	-268.096	+361.61	+167.578	+89.2842	-78.5963	-676.028	-47.1967	+201.441	+627.249	-101.425	+553.116	+392.893	-136.568	-376.545	+376.545	-130.886	+0	+608.196	-1121.31	-738.755	+0
OG0004475	+410.356	+1061.43*	+3198.96*	-9.13759*	+1570.5*	-38.498*	-470.847	+1666.71	-785.29	-113.644	-127.786	-79.7509	+78.2491	+394.078	+397.522	-466.9	+2181.43	-1205.13*	-802.319	+4566.98	-0.0214774*	+538.1	-473.786	+589.214	-577.521	+1123.09	-702.909	+0	-110.01	-304.061	-97.5344	-52.9012	+29.3604	+718.888	-141.675	+485.443	+104.999	-713.877	+78.1428	+120.964	+950.402	-182.445	-167.578	+256.862	+999.807	-809.441	+1237.19	-3572.3	-482.976	+226.114	-226.114	-374.266	+682.388
OG0007323	-174.401	+177.356	-7.85497	+1246.15	+1019.39	-199.611	+297.929	+346.403	-137.597	-57.0107	-47.7127	-34.6846	+19.3154	+33.3154	-84.6846	+21.9857	+151.366	-120.995	-187.807	+699.376	-328.624	-160.071	-82.855	+86.145	+128.005	+136.236	-90.7637	+0	+177.9	+129.343	-68.7886	+0	-260.244	-100.23	+0	-119.474	+0	-66.0603	+51.702	+44.9719	+30.6137	+0	+33.3296	-17.0189	+72.6386	-72.6386	+92.8112	+140.818	-31.9428	-14.9816	+160.784	+31.9428	-88.2317
OG0005938	-73.9779	-116.011	+272.947	+3.98934	+1420.99*	-235.011*	-56.6314*	+382.403	-143.597	-124.21	-152.772	+114.356	-94.6436	+10.6485	+314.53	-42.9642	+72.5886	-26.6111	-4.56617	+111.434*	-49.5662*	-32.4235	-67.2533	+153.747	-68.8331	+29.79	-29.21	+0	+69.8409	+104.192	+81.0419	-81.0419	+0	-55.5655	-50.6219	+156.966	+48.2913	+48.6653	+210.562	+147.872	-26.1931	-5.88157	-57.5058	+22.6456	-8.19847	-20.8003	+16.9551	+0	+8.92581	-13.1121	+22.8298	+20.2975	+86.3768
OG0000482	-299.952*	-430.079	+2331.54	+825.604	+623.267	-294.733	+746.031	+321.356	-208.644	-557.906	-111.909	-351.762	+349.238	-842.478	-356.806	-1534.02	+5627.49	-1983.44	+1340.99	-229.303	+537.697	+1581.72	-460.7	+1220.3	-195.458	-23.3329	-132.333	+0	+866.57	-96.4425	+257.384	-502.067	-291.663	+104.999	-409.551	-304.326	+446.457	-500.072	+736.003	+174.853	+321.5	+597.328	+115.218	+804.295	+6336.19	-1897.07	+1089.57	-741.702	-1763.01	-676.028	-423.576	+1918.15	+161.875
OG0002197	-956.762	+2126.77	+3370.67	+1608.76	+6289.08	-1642.92	+151.863	-1948.57	+4949.43	+240.287	+17.4031	-22.2136	+21.7864	+5703.19	+4030.71*	-121.969	+1190.32*	-53.5915	-165.597*	+19.1934	-15.8066	-2063.57*	+7029.99	-3166.01	+145.3	+205.214	-180.786	+0	+623.262	+1842.21	-720.898	-1001.09	-650.321	-1034.05	+1547.16	-136.568	-551.456	-852.809	-105.116	-18.3834	+1470.28	-1126.52	-648.32	+38.1614	-541.446	-177.093	+27.0054	+259.21	+817.847	+1410.59	+2557.44	-1024.28	-57.9133
OG0003641	-57.6112	-212.071	+320.183	+1155.23	+1036.67*	-160.328*	+343.315	+19.3888	-29.6112	-0.0387742	-43.0388*	-70.47*	+135.53	+205.929	-175.011	-155.772	-275.713*	-142.555	+1389.66*	-75.3008	+78.6992	+53.4077	-203.644	+270.356	-48.1278	+386.445	-276.555	+0	+33.3994	+66.0603	+182.746	-101.045	-236.444	-43.6192	+140.293	-130.073	-60.5727	-111.78	+0	+72.4312	+170.252	-66.0603	+147.761	+58.0345	-154.094	+410.843	+65.7886	-362.043	+140.818	-26.0319	-24.9488	+55.5036	+60.4277
OG0003563	+204.725	-3.05255	+541.947	+118.609	+451.672	-135.328	-12.8791	+132.502*	-30.498*	+83.6085	-164.409*	+80.0307	-103.969	+1049.99	+395.79	+74.6485	+165.403	-68.5447	-129.21*	-89.6846	+131.315	+565.672*	-62.881*	+248.119*	-19.0104*	+21.4553	-15.5447	+0	-65.9465	+169.724	+0	-124.661	-45.0633	-80.7926	-88.6565	+18.6189	+221.177	-95.3212	-52.9827	+696.561*	+78.3016	-192.804	-74.8584	-16.9207	+101.166	-58.0523	+48.6653	+159.475	-43.0817	+108.979	-105.447	-61.3388	+147.534*
OG0003747	+2136.87	+1152.21	+9505.99*	-91.4114*	+2572.54	-882.463	+116.26	+327.166	-298.834	-285.244	-556.569	-745.458	+870.542	+17887.8	-6844.79	-3022.68	+12488.6	-5604.22	-10064.4	+2226	-2286	+85680.7*	+3087.49	-2156.51	+1789.82	-14.3034	+128.697	+0	-601.15	-1082.19	-243.772	-316.603	+1252.05	+2500.49	-2771.73	-60.9055	+4124.83	-5471.06	+256.325	+582.889	+8141.91	-4756.43	+5472.89	+747.567	+2443.14	-3907.17	+3907.17	+10808.6	-1464.03	+7689.12	-14281.8	-7005.04	-1136.87
OG0004008	+3950.32	+2440.98	+7465.52	-813.847	+2699.45	-1248.55	+243.656	+939.214	-385.786	-380.786	-336.478	-248.553	+160.447	+729.542	-751.634	-1831.46	+1151.96	-5026.52*	+429.256	+14136.3*	-6578.74*	+814.863	-362.244	+278.756	+976.366	+115.977	-30.0235	+0	-868.921	+623.262	-712.546	-1014.63	+1395.71	-482.976	-855.442	-154.558	+1106.24	-1106.24	+393.691	+381.075	+959.434	-303.824	+303.824	+882.772	+3067.81	-319.521	+4896.22	+0	-1329.09	+0	-392.893	+142.497	-655.611
