TranscriptID	gafu<1>	neva<2>	enqua<3>	hemag<4>	stgag<5>	sthad<6>	hehe<7>	stmer<8>	heau<9>	hecri<10>	mado<11>	acte<12>	ando<13>	oula<14>	chfle<15>	chfus<16>	sama<17>	cyca<18>	neno<19>	hyva<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>	<34>	<35>	<36>	<37>	<38>	<39>
OG0005489	+7.62017	+0.309774	+2.30977	-0.694257	+1.08461	-0.915394	+1.12455	-0.875447	-0.0723762	-0.0723762	-2.38296*	+0.752842	-0.979873	+1.02013	+1.02013	-0.494709	+0.505291	-0.875567	+1.61704	+4.66787	+0	+1.10686	-1.6896	+0	-0.528609	+1.98222	-0.44958	+0.221137	+0.731611	-1.43221	-0.346453	+2.68942	+0.517748	-0.267284	-0.940845	-1.35225	-0.596917	-0.507389	+0.619141
OG0007120	+3.83838	-3.24716*	+2.08461	+2.11271	+0.0312169	+0.0312169	+0.00343838	+0.00343838	+1.02013	-0.979873	+0.0201266	-1.87545	+1.03122	-0.968783	-0.694601	+0.505291	-0.494709	+1.75284	-1.38296	+5.02013	+0	+0.629225	-0.91446	+2.66824	-0.435203	+1.39526	+2.01184	-0.918506	-2.87889	-0.971924	-1.52839	+0	+2.36718	+1.09334	-0.552519	-1.28527	+0.688356	+0.864201	-0.752449
OG0003767	+7.00344*	-0.494709	+1.27059	+0.305399	-0.444279	+0.555721	+5.00344	-1.99656	+1.08461	-0.915394	-1.8782	+0.115335	+0.115335	+0.115335	-1.07768*	-0.0112371	-0.0112371	+0.633884	+2.82994	-0.501178*	+0	+2.21295	-1.50185	+0.234701	-0.234701	-0.111752	-0.688356	-0.250322	+1.61361	+0	+2.38349	+1.0372	-1.61004	+0	-1.28244	+0.576498	+1.09238	-0.803942	-0.354879
OG0005777	-0.135604	-4.1356	-3.55131	+5.06049	+2.36931	-2.63069	-1.09888	+0.901115	+1.58693	-1.41307	-4.26506*	-1.33213	-1.07238	+0.927624	-1.38746	-2.69426	+4.30574	-1.99656	+0.667874	+10.3057*	+0	+0.755779	+0	+2.41571	+0.708616	+6.48767	+1.19191	-2.30881	-1.64871	-4.11609	+2.12122	+3.14801	-1.81171	+0.74025	-0.685569	-2.3068	+0.944668	-0.335564	+1.6977
OG0004183	+0.176877	-1.82312	-4.68431	-7.56322	+7.10265	-5.89735	+11.4348	-5.56515	+3.31569	-2.68431	-4.88729*	+4.42888	-2.87545	+4.12455	-0.852607	-1.24716	+1.75284	-1.27478	+4.46761*	+16.3057*	+0	+3.252	+0	+0.861188	+1.40143	+7.19561	+2.28187	+4.33414	-2.7162	-5.51462	+0.316171	+3.79702	+0	-1.69567	-2.87686	-2.84165	+0.679786	-1.25762	+0.97238
OG0004695	+2.66787	-2.53239*	-3.07238*	+0.44869	-1.55131	+1.44869	-2.87545	+3.12455	+1.44869	-1.55131	-3.62361*	-1.38296	+1.75284	-1.24716	+0.829942	+0.555721	-0.444279	+0.305399	+0.216386	+0.617044	+0	+1.08497	-0.799733	+1.53998	+1.07146	+2.42728	+0.980192	+0	-1.69567	-1.98222	+2.46199	+2.9277	-1.77866	+0.864201	-0.864201	-0.212898	-0.386445	-0.0890131	-0.250322
OG0006140	-4.16162*	-8.57112*	-2.87913	-5.01739	+1.62537	-1.37463	-10.5472	+8.45276	+4.92123	-4.07877	-8.28135	-3.25993	-4.24672	+5.75328	-3.62361	-1.37983	+1.62017	+1.59565	+8.10014	+27.1769*	+0	-2.71383	+4.4095	+11.308	+0.689719	+8.2831	-6.83456	+2.35724	+15.6953	-5.46996	+6.18247	+4.79742	-4.83896	+1.98679	+4.94768	-5.19951	+3.27625	-2.49551	-1.02453
OG0005543	+15.4487*	+2.37639	-1.91539	-6.01613*	+1.36931	-1.63069	+1.12455	-0.875447	-1.57112	+1.42888	-2.62361	-1.49471	+0.467607	-0.532393	-0.783614	-0.0686877	-0.0686877	-0.0686877	+1.38985	+0.124433	+0	+4.86108	-2.9277	-0.708216	+0.464431	+2.83408	+1.80223	+4.61456	-2.33846	-2.0477	+2.29148	+1.94751	-1.83742	+1.03768	-2.81466	-0.0919536	+0.826539	-0.541465	+0
OG0006793	+10.9839	+0.734943	-1.96878	+0.124553	+2.12455	-1.87545	+1.11271	-0.887289	+1.25241	-1.74759	-5.82312*	-2.87545	-1.88729	+2.11271	-3.14384	-5.41307	+9.58693	-4.37983*	+9.11271*	+4.31802	+0	+1.80223	-2.75107	-0.296274	+0.296274	-0.583074	-0.806536	+0	+1.20531	+0.948848	+2.60922	+4.92447	-2.33846	+2.01184	-1.53192	-1.53815	+2.74345	-2.50746	+5.03325
OG0006683	+34.1209*	+0.396664	-5.13636*	-8.87913*	+4.02671	-3.97329	-4.74759	+4.25241	+0.434848	-0.565152	-7.55131*	-5.08574	+1.66613	-2.33387	-1.83678	-2.14384	+2.85616	-2.16162	+3.51981	+2.30977	+0	+9.6192	-6.27579	-0.466979	+1.44772	+3.98107	+1.31398	+7.09416	-1.81756	-3.17101	-1.86176	+9.01384	+2.67267	+3.24813	-5.5697	-0.853442	+1.64341	-1.31857	+1.98222
